coverage,location,scenario,cohort,value,low,high
50,kenya,Catch-up 35-60: TT,45_50,14726.9668,14512.4267,14941.5069
50,kenya,Catch-up 35-60: TT,50_55,10322.8517,10144.5719,10501.1315
50,kenya,Catch-up 35-60: TT,55_60,6398.4302,6331.9530,6464.9074
50,kenya,Catch-up 40-45: TTV,10_15,28018.6310,27547.2471,28490.0150
50,kenya,Catch-up 40-45: TTV,15_20,52603.8711,51839.3830,53368.3591
50,kenya,Catch-up 40-45: TTV,20_25,57468.7949,55562.1074,59375.4825
50,kenya,Catch-up 40-45: TTV,25_30,52237.4914,50611.8211,53863.1616
50,kenya,Catch-up 40-45: TTV,30_35,45049.6425,43856.0742,46243.2108
50,kenya,Catch-up 40-45: TTV,35_40,36022.3387,35560.0199,36484.6576
50,kenya,Catch-up 40-45: TTV,40_45,19980.9329,19914.4557,20047.4101
50,kenya,Catch-up 40-45: TTV,45_50,19134.8597,18887.0809,19382.6384
50,kenya,Catch-up 40-45: TTV,50_55,14749.6300,14583.4370,14915.8230
50,kenya,Catch-up 40-45: TTV,55_60,9473.0013,9473.0013,9473.0014
50,kenya,Catch-up 40-45: V,10_15,29740.9953,29233.3512,30248.6395
50,kenya,Catch-up 40-45: V,15_20,53076.0103,52556.2793,53595.7414
50,kenya,Catch-up 40-45: V,20_25,58503.7244,58156.2298,58851.2189
50,kenya,Catch-up 40-45: V,25_30,53816.3254,53725.6747,53906.9762
50,kenya,Catch-up 40-45: V,30_35,44860.7868,43618.8714,46102.7022
50,kenya,Catch-up 40-45: V,35_40,37227.2382,36574.5528,37879.9237
50,kenya,Catch-up 40-45: V,40_45,26084.7505,25571.0629,26598.4380
50,kenya,Catch-up 40-45: V,45_50,19890.2826,19527.6796,20252.8857
50,kenya,Catch-up 40-45: V,50_55,14847.8350,14820.6398,14875.0302
50,kenya,Catch-up 40-45: V,55_60,9597.6461,9564.4075,9630.8847
50,kenya,Catch-up 40-45: TT,10_15,29963.8451,29779.5219,30148.1683
50,kenya,Catch-up 40-45: TT,15_20,54107.1627,53270.1541,54944.1713
50,kenya,Catch-up 40-45: TT,20_25,58707.6886,58541.4955,58873.8817
50,kenya,Catch-up 40-45: TT,25_30,52211.0517,51652.0386,52770.0647
50,kenya,Catch-up 40-45: TT,30_35,45242.2753,44329.7244,46154.8263
50,kenya,Catch-up 40-45: TT,35_40,37805.1368,36248.9655,39361.3082
50,kenya,Catch-up 40-45: TT,40_45,23671.1738,23245.1153,24097.2323
50,kenya,Catch-up 40-45: TT,45_50,19244.3960,19162.8103,19325.9817
50,kenya,Catch-up 40-45: TT,50_55,14700.5275,14464.8356,14936.2195
50,kenya,Catch-up 40-45: TT,55_60,9488.1098,9349.1119,9627.1076
50,kenya,Catch-up 40-50: TTV,10_15,29340.6212,29014.2785,29666.9639
50,kenya,Catch-up 40-50: TTV,15_20,54296.0184,54166.0857,54425.9512
50,kenya,Catch-up 40-50: TTV,20_25,58632.1463,58332.9988,58931.2938
50,kenya,Catch-up 40-50: TTV,25_30,53665.2408,53326.8113,54003.6703
50,kenya,Catch-up 40-50: TTV,30_35,45144.0704,44382.6040,45905.5368
50,kenya,Catch-up 40-50: TTV,35_40,35316.0183,35225.3675,35406.6690
50,kenya,Catch-up 40-50: TTV,40_45,19712.7579,19552.6082,19872.9076
50,kenya,Catch-up 40-50: TTV,45_50,13321.8802,13258.4247,13385.3358
50,kenya,Catch-up 40-50: TTV,50_55,13809.1285,13797.0417,13821.2153
50,kenya,Catch-up 40-50: TTV,55_60,9525.8809,9435.2302,9616.5317
50,kenya,Catch-up 40-50: V,10_15,30046.9417,29971.3994,30122.4841
50,kenya,Catch-up 40-50: V,15_20,53827.6562,53637.2897,54018.0227
50,kenya,Catch-up 40-50: V,20_25,58473.5075,57690.8893,59256.1257
50,kenya,Catch-up 40-50: V,25_30,52131.7322,51158.7474,53104.7170
50,kenya,Catch-up 40-50: V,30_35,45230.9441,44653.8009,45808.0872
50,kenya,Catch-up 40-50: V,35_40,36811.7557,36322.2416,37301.2697
50,kenya,Catch-up 40-50: V,40_45,25616.3882,25054.3535,26178.4228
50,kenya,Catch-up 40-50: V,45_50,18371.8826,18184.5377,18559.2276
50,kenya,Catch-up 40-50: V,50_55,14511.6718,14451.2380,14572.1056
50,kenya,Catch-up 40-50: V,55_60,9291.6999,9291.6999,9291.6999
50,kenya,Catch-up 40-50: TT,10_15,29306.6273,29019.5666,29593.6880
50,kenya,Catch-up 40-50: TT,15_20,53665.2403,53072.9887,54257.4919
50,kenya,Catch-up 40-50: TT,20_25,57706.7532,57338.1068,58075.3996
50,kenya,Catch-up 40-50: TT,25_30,53083.5652,53005.0011,53162.1292
50,kenya,Catch-up 40-50: TT,30_35,45827.7282,44368.2511,47287.2054
50,kenya,Catch-up 40-50: TT,35_40,36479.3696,35911.2916,37047.4477
50,kenya,Catch-up 40-50: TT,40_45,23078.1669,22437.5682,23718.7656
50,kenya,Catch-up 40-50: TT,45_50,15078.2384,14927.1538,15229.3230
50,kenya,Catch-up 40-50: TT,50_55,13797.7972,13710.1681,13885.4263
50,kenya,Catch-up 40-50: TT,55_60,9499.4411,9411.8121,9587.0702
50,kenya,Catch-up 40-55: TTV,10_15,29589.9108,29269.6114,29910.2101
50,kenya,Catch-up 40-55: TTV,15_20,53574.5895,53248.2468,53900.9322
50,kenya,Catch-up 40-55: TTV,20_25,59096.7315,58329.2217,59864.2412
50,kenya,Catch-up 40-55: TTV,25_30,53517.9333,52856.1828,54179.6838
50,kenya,Catch-up 40-55: TTV,30_35,45079.8595,43523.6882,46636.0308
50,kenya,Catch-up 40-55: TTV,35_40,34998.7406,34865.7862,35131.6951
50,kenya,Catch-up 40-55: TTV,40_45,19255.7269,19044.2085,19467.2453
50,kenya,Catch-up 40-55: TTV,45_50,13280.3320,12875.4254,13685.2387
50,kenya,Catch-up 40-55: TTV,50_55,9499.4407,9405.7683,9593.1132
50,kenya,Catch-up 40-55: TTV,55_60,8751.5724,8585.3794,8917.7654
50,kenya,Catch-up 40-55: V,10_15,27886.4320,27273.0285,28499.8355
50,kenya,Catch-up 40-55: V,15_20,52652.9735,51383.8630,53922.0840
50,kenya,Catch-up 40-55: V,20_25,57555.6686,57247.4560,57863.8812
50,kenya,Catch-up 40-55: V,25_30,53049.5711,51759.3087,54339.8335
50,kenya,Catch-up 40-55: V,30_35,44607.7201,43350.6963,45864.7439
50,kenya,Catch-up 40-55: V,35_40,37144.1418,37113.9249,37174.3587
50,kenya,Catch-up 40-55: V,40_45,25087.5922,25015.0716,25160.1128
50,kenya,Catch-up 40-55: V,45_50,18394.5453,18243.4607,18545.6300
50,kenya,Catch-up 40-55: V,50_55,14035.7554,13963.2348,14108.2760
50,kenya,Catch-up 40-55: V,55_60,9408.7904,9260.7275,9556.8532
50,kenya,Catch-up 40-55: TT,10_15,29808.9834,29301.3392,30316.6276
50,kenya,Catch-up 40-55: TT,15_20,53321.5228,53294.3277,53348.7180
50,kenya,Catch-up 40-55: TT,20_25,59432.8946,58481.0617,60384.7276
50,kenya,Catch-up 40-55: TT,25_30,53661.4637,53561.7479,53761.1795
50,kenya,Catch-up 40-55: TT,30_35,45676.6436,44960.5026,46392.7846
50,kenya,Catch-up 40-55: TT,35_40,36456.7069,36432.5334,36480.8804
50,kenya,Catch-up 40-55: TT,40_45,23323.6794,22903.6642,23743.6945
50,kenya,Catch-up 40-55: TT,45_50,15032.9130,14887.8719,15177.9542
50,kenya,Catch-up 40-55: TT,50_55,10228.4238,10143.8164,10313.0312
50,kenya,Catch-up 40-55: TT,55_60,8883.7715,8841.4678,8926.0751
50,kenya,Catch-up 40-60: TTV,10_15,28468.1077,28465.0860,28471.1294
50,kenya,Catch-up 40-60: TTV,15_20,51708.6948,51080.1829,52337.2067
50,kenya,Catch-up 40-60: TTV,20_25,56260.1182,55670.8883,56849.3481
50,kenya,Catch-up 40-60: TTV,25_30,51213.8934,50654.8803,51772.9064
50,kenya,Catch-up 40-60: TTV,30_35,44501.9609,43686.1042,45317.8177
50,kenya,Catch-up 40-60: TTV,35_40,35603.0790,35077.3046,36128.8534
50,kenya,Catch-up 40-60: TTV,40_45,19554.1190,19206.6244,19901.6136
50,kenya,Catch-up 40-60: TTV,45_50,13121.6932,12801.3939,13441.9925
50,kenya,Catch-up 40-60: TTV,50_55,9510.7721,9468.4684,9553.0758
50,kenya,Catch-up 40-60: TTV,55_60,6016.9418,6001.8333,6032.0502
50,kenya,Catch-up 40-60: V,10_15,27399.1842,25888.3384,28910.0301
50,kenya,Catch-up 40-60: V,15_20,52660.5277,51077.1612,54243.8942
50,kenya,Catch-up 40-60: V,20_25,58715.2428,56844.8156,60585.6701
50,kenya,Catch-up 40-60: V,25_30,53317.7463,53076.0109,53559.4816
50,kenya,Catch-up 40-60: V,30_35,45593.5471,44291.1979,46895.8963
50,kenya,Catch-up 40-60: V,35_40,36267.8512,35772.2937,36763.4086
50,kenya,Catch-up 40-60: V,40_45,25268.8937,24791.4664,25746.3210
50,kenya,Catch-up 40-60: V,45_50,18341.6657,18112.0171,18571.3143
50,kenya,Catch-up 40-60: V,50_55,14077.3037,13766.0695,14388.5379
50,kenya,Catch-up 40-60: V,55_60,9031.0790,8991.7970,9070.3610
50,kenya,Catch-up 40-60: TT,10_15,28917.5844,28524.7645,29310.4043
50,kenya,Catch-up 40-60: TT,15_20,53793.6622,52875.0679,54712.2565
50,kenya,Catch-up 40-60: TT,20_25,58160.0069,57803.4472,58516.5665
50,kenya,Catch-up 40-60: TT,25_30,52894.7094,52018.4188,53771.0001
50,kenya,Catch-up 40-60: TT,30_35,45215.8356,44783.7336,45647.9375
50,kenya,Catch-up 40-60: TT,35_40,36581.3518,36251.9874,36910.7161
50,kenya,Catch-up 40-60: TT,40_45,23686.2824,23242.0937,24130.4711
50,kenya,Catch-up 40-60: TT,45_50,15255.7628,15156.0469,15355.4787
50,kenya,Catch-up 40-60: TT,50_55,10254.8636,10118.8875,10390.8397
50,kenya,Catch-up 40-60: TT,55_60,6247.3457,6211.0854,6283.6059
50,kenya,Catch-up 45-50: TTV,10_15,28883.5904,28874.5253,28892.6554
50,kenya,Catch-up 45-50: TTV,15_20,52788.9497,51876.3988,53701.5006
50,kenya,Catch-up 45-50: TTV,20_25,57888.0548,56909.0266,58867.0829
50,kenya,Catch-up 45-50: TTV,25_30,51901.3282,51686.7881,52115.8684
50,kenya,Catch-up 45-50: TTV,30_35,44770.1360,43340.8758,46199.3963
50,kenya,Catch-up 45-50: TTV,35_40,38243.2822,38058.9590,38427.6053
50,kenya,Catch-up 45-50: TTV,40_45,27338.7524,27332.7090,27344.7958
50,kenya,Catch-up 45-50: TTV,45_50,13472.9648,13421.5961,13524.3336
50,kenya,Catch-up 45-50: TTV,50_55,13733.5862,13588.5450,13878.6274
50,kenya,Catch-up 45-50: TTV,55_60,9337.0252,9222.2010,9451.8495
50,kenya,Catch-up 45-50: V,10_15,29684.3386,29288.4969,30080.1803
50,kenya,Catch-up 45-50: V,15_20,55293.1768,54147.9556,56438.3979
50,kenya,Catch-up 45-50: V,20_25,59519.7684,57960.5754,61078.9614
50,kenya,Catch-up 45-50: V,25_30,52165.7263,51503.9757,52827.4768
50,kenya,Catch-up 45-50: V,30_35,44634.1599,43458.7217,45809.5980
50,kenya,Catch-up 45-50: V,35_40,37389.6542,37265.7649,37513.5436
50,kenya,Catch-up 45-50: V,40_45,28554.9834,28144.0333,28965.9334
50,kenya,Catch-up 45-50: V,45_50,18579.6239,18534.2985,18624.9494
50,kenya,Catch-up 45-50: V,50_55,14466.3464,14321.3053,14611.3876
50,kenya,Catch-up 45-50: V,55_60,9465.4471,9380.8397,9550.0544
50,kenya,Catch-up 45-50: TT,10_15,29978.9536,29637.5024,30320.4048
50,kenya,Catch-up 45-50: TT,15_20,53801.2164,53468.8303,54133.6025
50,kenya,Catch-up 45-50: TT,20_25,57820.0666,57807.9798,57832.1534
50,kenya,Catch-up 45-50: TT,25_30,52600.0945,52291.8819,52908.3070
50,kenya,Catch-up 45-50: TT,30_35,45680.4207,44242.0954,47118.7460
50,kenya,Catch-up 45-50: TT,35_40,38333.9330,38197.9568,38469.9091
50,kenya,Catch-up 45-50: TT,40_45,28063.9584,27882.6569,28245.2599
50,kenya,Catch-up 45-50: TT,45_50,15301.0882,15014.0274,15588.1489
50,kenya,Catch-up 45-50: TT,50_55,14035.7553,13945.1046,14126.4061
50,kenya,Catch-up 45-50: TT,55_60,9416.3446,9407.2795,9425.4097
50,kenya,Catch-up 45-55: TTV,10_15,30084.7128,29737.2182,30432.2073
50,kenya,Catch-up 45-55: TTV,15_20,53419.7278,52316.8103,54522.6453
50,kenya,Catch-up 45-55: TTV,20_25,57344.1501,56189.8639,58498.4364
50,kenya,Catch-up 45-55: TTV,25_30,51931.5452,51874.1330,51988.9573
50,kenya,Catch-up 45-55: TTV,30_35,46409.4039,46001.4755,46817.3324
50,kenya,Catch-up 45-55: TTV,35_40,37412.3170,37203.8203,37620.8138
50,kenya,Catch-up 45-55: TTV,40_45,27659.8072,27421.0934,27898.5209
50,kenya,Catch-up 45-55: TTV,45_50,13265.2236,13017.4449,13513.0023
50,kenya,Catch-up 45-55: TTV,50_55,9710.9592,9635.4169,9786.5015
50,kenya,Catch-up 45-55: TTV,55_60,8864.8859,8837.6907,8892.0811
50,kenya,Catch-up 45-55: V,10_15,29004.4580,28457.5318,29551.3842
50,kenya,Catch-up 45-55: V,15_20,53412.1736,52514.7312,54309.6161
50,kenya,Catch-up 45-55: V,20_25,57857.8376,56056.9094,59658.7659
50,kenya,Catch-up 45-55: V,25_30,53200.6557,52085.6514,54315.6601
50,kenya,Catch-up 45-55: V,30_35,45506.6734,43796.3959,47216.9510
50,kenya,Catch-up 45-55: V,35_40,37737.1489,37643.4764,37830.8213
50,kenya,Catch-up 45-55: V,40_45,28422.7844,28069.2464,28776.3224
50,kenya,Catch-up 45-55: V,45_50,18390.7682,18291.0523,18490.4840
50,kenya,Catch-up 45-55: V,50_55,14266.1594,14190.6171,14341.7017
50,kenya,Catch-up 45-55: V,55_60,9484.3327,9396.7036,9571.9617
50,kenya,Catch-up 45-55: TT,10_15,28588.9754,28078.3095,29099.6414
50,kenya,Catch-up 45-55: TT,15_20,53491.4930,53346.4517,53636.5342
50,kenya,Catch-up 45-55: TT,20_25,57215.7282,57143.2076,57288.2488
50,kenya,Catch-up 45-55: TT,25_30,52822.9442,52759.4886,52886.3998
50,kenya,Catch-up 45-55: TT,30_35,45529.3360,44743.6961,46314.9759
50,kenya,Catch-up 45-55: TT,35_40,36747.5448,36466.5274,37028.5621
50,kenya,Catch-up 45-55: TT,40_45,28381.2360,28036.7632,28725.7089
50,kenya,Catch-up 45-55: TT,45_50,15304.8653,14881.8285,15727.9020
50,kenya,Catch-up 45-55: TT,50_55,10387.0626,10302.4553,10471.6699
50,kenya,Catch-up 45-55: TT,55_60,8592.9337,8396.5238,8789.3436
50,kenya,Catch-up 45-60: TTV,10_15,29276.4103,29116.2606,29436.5600
50,kenya,Catch-up 45-60: TTV,15_20,52282.8164,52125.6884,52439.9443
50,kenya,Catch-up 45-60: TTV,20_25,58598.1523,57274.6513,59921.6534
50,kenya,Catch-up 45-60: TTV,25_30,54088.2777,53447.6790,54728.8764
50,kenya,Catch-up 45-60: TTV,30_35,45094.9679,43430.0157,46759.9201
50,kenya,Catch-up 45-60: TTV,35_40,36830.6413,36706.7519,36954.5307
50,kenya,Catch-up 45-60: TTV,40_45,27304.7584,27023.7411,27585.7757
50,kenya,Catch-up 45-60: TTV,45_50,13321.8803,13101.2968,13542.4639
50,kenya,Catch-up 45-60: TTV,50_55,9484.3324,9384.6166,9584.0482
50,kenya,Catch-up 45-60: TTV,55_60,6126.4781,6041.8707,6211.0854
50,kenya,Catch-up 45-60: V,10_15,30522.8581,28320.0448,32725.6714
50,kenya,Catch-up 45-60: V,15_20,54160.0423,52211.0511,56109.0336
50,kenya,Catch-up 45-60: V,20_25,58182.6696,57004.2098,59361.1294
50,kenya,Catch-up 45-60: V,25_30,51905.1053,51355.1574,52455.0533
50,kenya,Catch-up 45-60: V,30_35,45045.8654,43994.3167,46097.4142
50,kenya,Catch-up 45-60: V,35_40,38179.0713,37695.6005,38662.5420
50,kenya,Catch-up 45-60: V,40_45,28407.6759,27921.1835,28894.1683
50,kenya,Catch-up 45-60: V,45_50,18579.6239,18510.1249,18649.1229
50,kenya,Catch-up 45-60: V,50_55,14077.3037,13838.5901,14316.0173
50,kenya,Catch-up 45-60: V,55_60,9136.8382,9127.7731,9145.9033
50,kenya,Catch-up 45-60: TT,10_15,29004.4579,28862.4384,29146.4774
50,kenya,Catch-up 45-60: TT,15_20,53514.1557,53109.2490,53919.0624
50,kenya,Catch-up 45-60: TT,20_25,57759.6328,57578.3312,57940.9343
50,kenya,Catch-up 45-60: TT,25_30,51803.1232,51195.7632,52410.4833
50,kenya,Catch-up 45-60: TT,30_35,45608.6556,44360.6968,46856.6143
50,kenya,Catch-up 45-60: TT,35_40,37982.6613,37384.3663,38580.9562
50,kenya,Catch-up 45-60: TT,40_45,28362.3505,28274.7214,28449.9796
50,kenya,Catch-up 45-60: TT,45_50,15210.4374,14899.2032,15521.6717
50,kenya,Catch-up 45-60: TT,50_55,10481.4905,10411.9916,10550.9894
50,kenya,Catch-up 45-60: TT,55_60,6258.6770,6201.2649,6316.0892
50,kenya,Catch-up 50-55: TTV,10_15,29295.2959,28461.3090,30129.2827
50,kenya,Catch-up 50-55: TTV,15_20,53940.9696,52934.7462,54947.1930
50,kenya,Catch-up 50-55: TTV,20_25,58258.2120,58076.9104,58439.5135
50,kenya,Catch-up 50-55: TTV,25_30,53053.3482,52624.2680,53482.4285
50,kenya,Catch-up 50-55: TTV,30_35,45484.0107,45187.8849,45780.1365
50,kenya,Catch-up 50-55: TTV,35_40,37748.4802,37682.0030,37814.9574
50,kenya,Catch-up 50-55: TTV,40_45,29374.6173,29045.2528,29703.9817
50,kenya,Catch-up 50-55: TTV,45_50,19025.3234,18949.7811,19100.8657
50,kenya,Catch-up 50-55: TTV,50_55,9518.3264,9391.4153,9645.2374
50,kenya,Catch-up 50-55: TTV,55_60,8713.8013,8638.2590,8789.3436
50,kenya,Catch-up 50-55: V,10_15,29355.7296,27669.6256,31041.8336
50,kenya,Catch-up 50-55: V,15_20,54114.7169,53906.2202,54323.2137
50,kenya,Catch-up 50-55: V,20_25,58239.3264,58079.1768,58399.4761
50,kenya,Catch-up 50-55: V,25_30,53563.2587,53421.2391,53705.2783
50,kenya,Catch-up 50-55: V,30_35,45967.4814,44142.3795,47792.5833
50,kenya,Catch-up 50-55: V,35_40,38299.9389,37997.7697,38602.1082
50,kenya,Catch-up 50-55: V,40_45,29461.4908,28772.5451,30150.4366
50,kenya,Catch-up 50-55: V,45_50,20052.6985,19856.2885,20249.1085
50,kenya,Catch-up 50-55: V,50_55,14137.7375,13868.8069,14406.6681
50,kenya,Catch-up 50-55: V,55_60,9495.6640,9465.4471,9525.8809
50,kenya,Catch-up 50-55: TT,10_15,29178.2052,29018.0555,29338.3549
50,kenya,Catch-up 50-55: TT,15_20,53215.7637,52511.7095,53919.8179
50,kenya,Catch-up 50-55: TT,20_25,59497.1056,58759.8128,60234.3984
50,kenya,Catch-up 50-55: TT,25_30,54318.6817,53789.8856,54847.4778
50,kenya,Catch-up 50-55: TT,30_35,46145.0058,44770.1360,47519.8757
50,kenya,Catch-up 50-55: TT,35_40,38209.2883,37623.0800,38795.4965
50,kenya,Catch-up 50-55: TT,40_45,28864.7068,28846.5767,28882.8370
50,kenya,Catch-up 50-55: TT,45_50,19323.7154,19051.7631,19595.6677
50,kenya,Catch-up 50-55: TT,50_55,10553.2557,10498.8652,10607.6462
50,kenya,Catch-up 50-55: TT,55_60,8808.2292,8614.8409,9001.6175
50,kenya,Catch-up 50-60: TTV,10_15,30133.8154,28907.0085,31360.6222
50,kenya,Catch-up 50-60: TTV,15_20,53986.2951,53106.9827,54865.6074
50,kenya,Catch-up 50-60: TTV,20_25,59304.4727,58425.1603,60183.7851
50,kenya,Catch-up 50-60: TTV,25_30,53076.0109,51704.1628,54447.8590
50,kenya,Catch-up 50-60: TTV,30_35,46156.3372,44494.4067,47818.2677
50,kenya,Catch-up 50-60: TTV,35_40,39576.6037,39491.9964,39661.2111
50,kenya,Catch-up 50-60: TTV,40_45,29227.3098,28659.2318,29795.3879
50,kenya,Catch-up 50-60: TTV,45_50,18847.7989,18563.7599,19131.8380
50,kenya,Catch-up 50-60: TTV,50_55,9525.8806,9513.7938,9537.9674
50,kenya,Catch-up 50-60: TTV,55_60,6168.0263,6104.5708,6231.4818
50,kenya,Catch-up 50-60: V,10_15,29401.0550,29231.8403,29570.2698
50,kenya,Catch-up 50-60: V,15_20,54601.9648,53574.5896,55629.3400
50,kenya,Catch-up 50-60: V,20_25,58209.1095,57160.5824,59257.6365
50,kenya,Catch-up 50-60: V,25_30,52958.9204,52847.1178,53070.7230
50,kenya,Catch-up 50-60: V,30_35,45993.9213,45314.0406,46673.8019
50,kenya,Catch-up 50-60: V,35_40,37699.3777,37472.7508,37926.0045
50,kenya,Catch-up 50-60: V,40_45,28717.3993,28623.7268,28811.0717
50,kenya,Catch-up 50-60: V,45_50,19803.4090,19667.4328,19939.3852
50,kenya,Catch-up 50-60: V,50_55,14020.6470,13778.9116,14262.3824
50,kenya,Catch-up 50-60: V,55_60,9106.6213,8934.3849,9278.8576
50,kenya,Catch-up 50-60: TT,10_15,29597.4650,28878.3024,30316.6277
50,kenya,Catch-up 50-60: TT,15_20,53801.2164,52918.8824,54683.5504
50,kenya,Catch-up 50-60: TT,20_25,58768.1223,58710.7102,58825.5345
50,kenya,Catch-up 50-60: TT,25_30,51754.0208,51179.8993,52328.1422
50,kenya,Catch-up 50-60: TT,30_35,44860.7868,43697.4354,46024.1382
50,kenya,Catch-up 50-60: TT,35_40,37423.6483,36903.9173,37943.3793
50,kenya,Catch-up 50-60: TT,40_45,28800.4958,28283.7865,29317.2052
50,kenya,Catch-up 50-60: TT,45_50,18893.1244,18609.0854,19177.1634
50,kenya,Catch-up 50-60: TT,50_55,10001.7969,9917.1895,10086.4043
50,kenya,Catch-up 50-60: TT,55_60,6239.7914,6076.6201,6402.9628
50,kenya,Catch-up 55-60: TTV,10_15,29669.2301,28789.9179,30548.5424
50,kenya,Catch-up 55-60: TTV,15_20,54171.3736,54147.1999,54195.5472
50,kenya,Catch-up 55-60: TTV,20_25,59402.6778,57786.0726,61019.2829
50,kenya,Catch-up 55-60: TTV,25_30,54239.3623,53622.9372,54855.7874
50,kenya,Catch-up 55-60: TTV,30_35,45155.4017,44185.4386,46125.3648
50,kenya,Catch-up 55-60: TTV,35_40,37767.3657,36882.0100,38652.7214
50,kenya,Catch-up 55-60: TTV,40_45,29185.7615,28886.6139,29484.9090
50,kenya,Catch-up 55-60: TTV,45_50,20309.5424,20143.3493,20475.7354
50,kenya,Catch-up 55-60: TTV,50_55,13911.1106,13817.4382,14004.7830
50,kenya,Catch-up 55-60: TTV,55_60,5899.8512,5857.5476,5942.1549
50,kenya,Catch-up 55-60: V,10_15,30228.2431,29427.4948,31028.9914
50,kenya,Catch-up 55-60: V,15_20,52709.6302,51165.5457,54253.7147
50,kenya,Catch-up 55-60: V,20_25,57223.2825,56123.3866,58323.1784
50,kenya,Catch-up 55-60: V,25_30,52856.9383,51986.6911,53727.1855
50,kenya,Catch-up 55-60: V,30_35,45842.8366,44449.8367,47235.8366
50,kenya,Catch-up 55-60: V,35_40,38228.1738,37669.1608,38787.1867
50,kenya,Catch-up 55-60: V,40_45,28864.7068,28387.2795,29342.1341
50,kenya,Catch-up 55-60: V,45_50,20143.3493,20037.5901,20249.1085
50,kenya,Catch-up 55-60: V,50_55,14723.1902,14481.4549,14964.9256
50,kenya,Catch-up 55-60: V,55_60,9265.2601,9238.0649,9292.4553
50,kenya,Catch-up 55-60: TT,10_15,29219.7536,29032.4086,29407.0985
50,kenya,Catch-up 55-60: TT,15_20,53431.0591,51787.2588,55074.8595
50,kenya,Catch-up 55-60: TT,20_25,58341.3085,57434.8009,59247.8161
50,kenya,Catch-up 55-60: TT,25_30,53937.1930,53828.4121,54045.9740
50,kenya,Catch-up 55-60: TT,30_35,45434.9083,44477.0319,46392.7846
50,kenya,Catch-up 55-60: TT,35_40,38058.2036,37532.4293,38583.9780
50,kenya,Catch-up 55-60: TT,40_45,29019.5685,28962.1564,29076.9806
50,kenya,Catch-up 55-60: TT,45_50,20162.2349,20059.4973,20264.9724
50,kenya,Catch-up 55-60: TT,50_55,13975.3215,13951.1480,13999.4950
50,kenya,Catch-up 55-60: TT,55_60,6455.0870,6391.6315,6518.5425
70,kenya,No interventions,10_15,92939.6585,92571.0137,93308.3034
70,kenya,No interventions,15_20,90439.2095,89865.0893,91013.3298
70,kenya,No interventions,20_25,79614.0118,78876.7196,80351.3039
70,kenya,No interventions,25_30,69400.7000,69346.3092,69455.0908
70,kenya,No interventions,30_35,57007.9876,55614.9880,58400.9871
70,kenya,No interventions,35_40,46983.5259,45910.8253,48056.2265
70,kenya,No interventions,40_45,35342.4586,35158.1355,35526.7818
70,kenya,No interventions,45_50,23391.6680,22868.9152,23914.4207
70,kenya,No interventions,50_55,15270.8719,15146.9825,15394.7613
70,kenya,No interventions,55_60,9669.4113,9615.0209,9723.8016
70,kenya,Baseline,10_15,28513.4331,27404.4722,29622.3940
70,kenya,Baseline,15_20,53959.8552,52201.2305,55718.4799
70,kenya,Baseline,20_25,57990.0368,57860.1041,58119.9695
70,kenya,Baseline,25_30,53491.4935,53128.8905,53854.0965
70,kenya,Baseline,30_35,45397.1371,44264.0026,46530.2715
70,kenya,Baseline,35_40,37461.4195,37122.9900,37799.8490
70,kenya,Baseline,40_45,28702.2909,28626.7486,28777.8332
70,kenya,Baseline,45_50,20196.2289,19806.4307,20586.0271
70,kenya,Baseline,50_55,14538.1117,14510.9164,14565.3069
70,kenya,Baseline,55_60,9420.1217,9323.4276,9516.8158
70,kenya,Catch-up 10-15: TTV,10_15,17314.2884,16697.8634,17930.7135
70,kenya,Catch-up 10-15: TTV,15_20,50824.8499,49700.7805,51948.9193
70,kenya,Catch-up 10-15: TTV,20_25,57257.2765,56510.9186,58003.6344
70,kenya,Catch-up 10-15: TTV,25_30,51550.0566,50486.4210,52613.6921
70,kenya,Catch-up 10-15: TTV,30_35,45049.6426,44121.9831,45977.3020
70,kenya,Catch-up 10-15: TTV,35_40,37884.4563,37697.1114,38071.8012
70,kenya,Catch-up 10-15: TTV,40_45,28675.8511,28313.2480,29038.4541
70,kenya,Catch-up 10-15: TTV,45_50,19890.2826,19739.1980,20041.3672
70,kenya,Catch-up 10-15: TTV,50_55,14794.9554,14604.5888,14985.3220
70,kenya,Catch-up 10-15: TTV,55_60,9450.3387,9377.8181,9522.8592
70,kenya,Catch-up 10-15: V,10_15,18232.1273,18108.2379,18356.0166
70,kenya,Catch-up 10-15: V,15_20,50031.6558,49596.5322,50466.7795
70,kenya,Catch-up 10-15: V,20_25,55731.3221,54223.4978,57239.1463
