coverage,location,scenario,metric,value,low,high
50,kenya,Catch-up 35-60: V,vaccinations,2892816.2500,,
50,kenya,Catch-up 35-60: TT,cancers,330301.0056,322021.5742,338580.4370
50,kenya,Catch-up 35-60: TT,cancer_deaths,285243.8083,278176.0733,292311.5434
50,kenya,Catch-up 35-60: TT,vaccinations,0.0000,,
50,kenya,Catch-up 40-45: TTV,cancers,344586.0455,335744.5815,353427.5095
50,kenya,Catch-up 40-45: TTV,cancer_deaths,298388.1605,290643.5662,306132.7548
50,kenya,Catch-up 40-45: TTV,vaccinations,688673.6250,,
50,kenya,Catch-up 40-45: V,cancers,353299.8473,346262.3308,360337.3637
50,kenya,Catch-up 40-45: V,cancer_deaths,307849.8297,301196.0667,314503.5926
50,kenya,Catch-up 40-45: V,vaccinations,688673.6250,,
50,kenya,Catch-up 40-45: TT,cancers,353771.9837,345643.6374,361900.3299
50,kenya,Catch-up 40-45: TT,cancer_deaths,305424.9238,298746.9868,312102.8607
50,kenya,Catch-up 40-45: TT,vaccinations,0.0000,,
50,kenya,Catch-up 40-50: TTV,cancers,343203.6225,336277.9089,350129.3360
50,kenya,Catch-up 40-50: TTV,cancer_deaths,297787.5989,292614.4646,302960.7332
50,kenya,Catch-up 40-50: TTV,vaccinations,1268302.0000,,
50,kenya,Catch-up 40-50: V,cancers,354761.5887,347171.1038,362352.0737
50,kenya,Catch-up 40-50: V,cancer_deaths,308269.0889,301872.1703,314666.0075
50,kenya,Catch-up 40-50: V,vaccinations,1268302.0000,,
50,kenya,Catch-up 40-50: TT,cancers,345809.8308,337143.6232,354476.0385
50,kenya,Catch-up 40-50: TT,cancer_deaths,299831.0202,293391.7970,306270.2434
50,kenya,Catch-up 40-50: TT,vaccinations,0.0000,,
50,kenya,Catch-up 40-55: TTV,cancers,337911.8880,329810.7371,346013.0389
50,kenya,Catch-up 40-55: TTV,cancer_deaths,292892.4632,286383.7407,299401.1857
50,kenya,Catch-up 40-55: TTV,vaccinations,1721676.6250,,
50,kenya,Catch-up 40-55: V,cancers,348891.9557,340473.5265,357310.3849
50,kenya,Catch-up 40-55: V,cancer_deaths,304220.0220,296856.1602,311583.8838
50,kenya,Catch-up 40-55: V,vaccinations,1721676.6250,,
50,kenya,Catch-up 40-55: TT,cancers,343637.9908,336322.4782,350953.5035
50,kenya,Catch-up 40-55: TT,cancer_deaths,296495.8290,290827.1358,302164.5223
50,kenya,Catch-up 40-55: TT,vaccinations,0.0000,,
50,kenya,Catch-up 40-60: TTV,cancers,326546.5541,319082.9783,334010.1299
50,kenya,Catch-up 40-60: TTV,cancer_deaths,284008.6900,276871.4561,291145.9238
50,kenya,Catch-up 40-60: TTV,vaccinations,2052823.6250,,
50,kenya,Catch-up 40-60: V,cancers,348839.0755,339320.7533,358357.3977
50,kenya,Catch-up 40-60: V,cancer_deaths,304435.3187,296016.8879,312853.7495
50,kenya,Catch-up 40-60: V,vaccinations,2052823.6250,,
50,kenya,Catch-up 40-60: TT,cancers,339811.7753,332100.4217,347523.1289
50,kenya,Catch-up 40-60: TT,cancer_deaths,292314.5644,285839.0800,298790.0488
50,kenya,Catch-up 40-60: TT,vaccinations,0.0000,,
50,kenya,Catch-up 45-50: TTV,cancers,347732.3802,338495.0731,356969.6873
50,kenya,Catch-up 45-50: TTV,cancer_deaths,301715.7968,294596.6934,308834.9002
50,kenya,Catch-up 45-50: TTV,vaccinations,546827.8750,,
50,kenya,Catch-up 45-50: V,cancers,356906.9896,349322.5479,364491.4314
50,kenya,Catch-up 45-50: V,cancer_deaths,310712.8852,303182.8320,318242.9384
50,kenya,Catch-up 45-50: V,vaccinations,546827.8750,,
50,kenya,Catch-up 45-50: TT,cancers,352434.8874,345237.2218,359632.5530
50,kenya,Catch-up 45-50: TT,cancer_deaths,304658.1697,297433.3063,311883.0330
50,kenya,Catch-up 45-50: TT,vaccinations,0.0000,,
50,kenya,Catch-up 45-55: TTV,cancers,345160.1687,337140.6035,353179.7338
50,kenya,Catch-up 45-55: TTV,cancer_deaths,299400.4272,292459.6029,306341.2515
50,kenya,Catch-up 45-55: TTV,vaccinations,999990.8750,,
50,kenya,Catch-up 45-55: V,cancers,350984.4763,342439.1363,359529.8162
50,kenya,Catch-up 45-55: V,cancer_deaths,306267.2188,299610.4331,312924.0046
50,kenya,Catch-up 45-55: V,vaccinations,999990.8750,,
50,kenya,Catch-up 45-55: TT,cancers,344253.6608,336131.3576,352375.9640
50,kenya,Catch-up 45-55: TT,cancer_deaths,297122.8291,290505.3270,303740.3311
50,kenya,Catch-up 45-55: TT,vaccinations,0.0000,,
50,kenya,Catch-up 45-60: TTV,cancers,340378.3425,331929.6965,348826.9885
50,kenya,Catch-up 45-60: TTV,cancer_deaths,295283.3743,288801.8483,301764.9003
50,kenya,Catch-up 45-60: TTV,vaccinations,1353120.7500,,
50,kenya,Catch-up 45-60: V,cancers,355018.4334,345324.8508,364712.0160
50,kenya,Catch-up 45-60: V,cancer_deaths,308661.9102,300198.1543,317125.6661
50,kenya,Catch-up 45-60: V,vaccinations,1353120.7500,,
50,kenya,Catch-up 45-60: TT,cancers,344536.9420,336478.0949,352595.7891
50,kenya,Catch-up 45-60: TT,cancer_deaths,297232.3644,289693.2461,304771.4828
50,kenya,Catch-up 45-60: TT,vaccinations,0.0000,,
50,kenya,Catch-up 50-55: TTV,cancers,350701.1923,344153.1904,357249.1942
50,kenya,Catch-up 50-55: TTV,cancer_deaths,304386.2181,297953.0377,310819.3985
50,kenya,Catch-up 50-55: TTV,vaccinations,426058.4375,,
50,kenya,Catch-up 50-55: V,cancers,356759.6812,347189.9887,366329.3736
50,kenya,Catch-up 50-55: V,cancer_deaths,309643.9577,302014.1872,317273.7283
50,kenya,Catch-up 50-55: V,vaccinations,426058.4375,,
50,kenya,Catch-up 50-55: TT,cancers,355558.5606,348484.7839,362632.3374
50,kenya,Catch-up 50-55: TT,cancer_deaths,307891.3805,301427.9831,314354.7778
50,kenya,Catch-up 50-55: TT,vaccinations,0.0000,,
50,kenya,Catch-up 50-60: TTV,cancers,353613.3457,343369.8155,363856.8758
50,kenya,Catch-up 50-60: TTV,cancer_deaths,305152.9723,296982.3198,313323.6248
50,kenya,Catch-up 50-60: TTV,vaccinations,791328.0000,,
50,kenya,Catch-up 50-60: V,cancers,357432.0093,349705.5465,365158.4721
50,kenya,Catch-up 50-60: V,cancer_deaths,310799.7551,304016.0595,317583.4507
50,kenya,Catch-up 50-60: V,vaccinations,791328.0000,,
50,kenya,Catch-up 50-60: TT,cancers,351452.8373,343675.0075,359230.6672
50,kenya,Catch-up 50-60: TT,cancer_deaths,303706.3385,297611.5891,309801.0879
50,kenya,Catch-up 50-60: TT,vaccinations,0.0000,,
50,kenya,Catch-up 55-60: TTV,cancers,355093.9737,346917.2789,363270.6685
50,kenya,Catch-up 55-60: TTV,cancer_deaths,308163.3313,302159.2329,314167.4298
50,kenya,Catch-up 55-60: TTV,vaccinations,342055.4062,,
50,kenya,Catch-up 55-60: V,cancers,356381.9707,346359.0242,366404.9173
50,kenya,Catch-up 55-60: V,cancer_deaths,309205.8147,300947.5337,317464.0956
50,kenya,Catch-up 55-60: V,vaccinations,342055.4062,,
50,kenya,Catch-up 55-60: TT,cancers,354670.9392,346288.7706,363053.1078
50,kenya,Catch-up 55-60: TT,cancer_deaths,307256.8230,300461.0384,314052.6076
50,kenya,Catch-up 55-60: TT,vaccinations,0.0000,,
70,kenya,No interventions,cancers,943730.6245,928032.9423,959428.3067
70,kenya,No interventions,cancer_deaths,733538.0934,721826.0175,745250.1693
70,kenya,No interventions,vaccinations,0.0000,,
70,kenya,Baseline,cancers,354806.9155,346575.8329,363037.9981
70,kenya,Baseline,cancer_deaths,308106.6765,300026.6750,316186.6781
70,kenya,Baseline,vaccinations,0.0000,,
70,kenya,Catch-up 10-15: TTV,cancers,339086.5704,329538.0304,348635.1104
70,kenya,Catch-up 10-15: TTV,cancer_deaths,294569.4994,287148.2264,301990.7724
70,kenya,Catch-up 10-15: TTV,vaccinations,1034959.4375,,
70,kenya,Catch-up 10-15: V,cancers,338448.2380,330854.7315,346041.7444
70,kenya,Catch-up 10-15: V,cancer_deaths,294739.4686,288100.8125,301378.1246
70,kenya,Catch-up 10-15: V,vaccinations,1034959.4375,,
70,kenya,Catch-up 10-15: TT,cancers,354916.4501,347921.2369,361911.6633
70,kenya,Catch-up 10-15: TT,cancer_deaths,308144.4461,301835.1547,314453.7376
70,kenya,Catch-up 10-15: TT,vaccinations,0.0000,,
70,kenya,Catch-up 10-20: TTV,cancers,306988.6601,300377.2019,313600.1183
70,kenya,Catch-up 10-20: TTV,cancer_deaths,267989.9518,262136.9351,273842.9684
70,kenya,Catch-up 10-20: TTV,vaccinations,3092383.5000,,
70,kenya,Catch-up 10-20: V,cancers,307948.0474,301801.9298,314094.1650
70,kenya,Catch-up 10-20: V,cancer_deaths,268975.7775,263162.0446,274789.5104
70,kenya,Catch-up 10-20: V,vaccinations,3092383.5000,,
70,kenya,Catch-up 10-20: TT,cancers,356400.8561,347867.6044,364934.1079
70,kenya,Catch-up 10-20: TT,cancer_deaths,309054.7286,301974.9057,316134.5516
70,kenya,Catch-up 10-20: TT,vaccinations,0.0000,,
70,kenya,Catch-up 10-25: TTV,cancers,274127.7776,266996.5899,281258.9654
70,kenya,Catch-up 10-25: TTV,cancer_deaths,240730.5260,234233.8915,247227.1606
70,kenya,Catch-up 10-25: TTV,vaccinations,5118918.5000,,
70,kenya,Catch-up 10-25: V,cancers,283200.4007,275434.6574,290966.1441
70,kenya,Catch-up 10-25: V,cancer_deaths,248828.6566,241769.9882,255887.3250
70,kenya,Catch-up 10-25: V,vaccinations,5118918.5000,,
70,kenya,Catch-up 10-25: TT,cancers,349258.3361,342069.7364,356446.9358
70,kenya,Catch-up 10-25: TT,cancer_deaths,303812.0964,297427.2640,310196.9288
70,kenya,Catch-up 10-25: TT,vaccinations,0.0000,,
70,kenya,Catch-up 10-30: TTV,cancers,252938.1736,246737.6660,259138.6813
70,kenya,Catch-up 10-30: TTV,cancer_deaths,223691.9680,218400.9887,228982.9472
70,kenya,Catch-up 10-30: TTV,vaccinations,6830804.5000,,
70,kenya,Catch-up 10-30: V,cancers,263034.3946,256534.7384,269534.0508
70,kenya,Catch-up 10-30: V,cancer_deaths,232519.0802,227019.6041,238018.5563
70,kenya,Catch-up 10-30: V,vaccinations,6830804.5000,,
70,kenya,Catch-up 10-30: TT,cancers,350516.1142,342883.3250,358148.9035
70,kenya,Catch-up 10-30: TT,cancer_deaths,302648.7443,295925.4818,309372.0069
70,kenya,Catch-up 10-30: TT,vaccinations,0.0000,,
70,kenya,Catch-up 10-35: TTV,cancers,232371.7925,227165.4200,237578.1650
70,kenya,Catch-up 10-35: TTV,cancer_deaths,207201.0956,202931.4483,211470.7429
70,kenya,Catch-up 10-35: TTV,vaccinations,8248809.0000,,
70,kenya,Catch-up 10-35: V,cancers,252398.0448,246079.6905,258716.3990
70,kenya,Catch-up 10-35: V,cancer_deaths,225267.0257,219749.4189,230784.6326
70,kenya,Catch-up 10-35: V,vaccinations,8248809.0000,,
70,kenya,Catch-up 10-35: TT,cancers,343637.9919,336026.3545,351249.6293
70,kenya,Catch-up 10-35: TT,cancer_deaths,297659.1771,290805.9817,304512.3725
70,kenya,Catch-up 10-35: TT,vaccinations,0.0000,,
70,kenya,Catch-up 10-40: TTV,cancers,217735.4796,212090.9626,223379.9965
70,kenya,Catch-up 10-40: TTV,cancer_deaths,195084.1192,190397.4781,199770.7604
70,kenya,Catch-up 10-40: TTV,vaccinations,9479461.0000,,
70,kenya,Catch-up 10-40: V,cancers,240609.6741,233369.7046,247849.6436
70,kenya,Catch-up 10-40: V,cancer_deaths,216655.2083,210376.1357,222934.2809
70,kenya,Catch-up 10-40: V,vaccinations,9479461.0000,,
70,kenya,Catch-up 10-40: TT,cancers,330527.6327,323891.9998,337163.2656
70,kenya,Catch-up 10-40: TT,cancer_deaths,285156.9345,279059.1633,291254.7056
70,kenya,Catch-up 10-40: TT,vaccinations,0.0000,,
70,kenya,Catch-up 10-45: TTV,cancers,209913.0788,204773.1831,215052.9745
70,kenya,Catch-up 10-45: TTV,cancer_deaths,188538.3797,183866.8469,193209.9125
70,kenya,Catch-up 10-45: TTV,vaccinations,10380370.0000,,
70,kenya,Catch-up 10-45: V,cancers,237523.7715,231290.0249,243757.5181
70,kenya,Catch-up 10-45: V,cancer_deaths,214030.1142,208630.3527,219429.8758
70,kenya,Catch-up 10-45: V,vaccinations,10380370.0000,,
70,kenya,Catch-up 10-45: TT,cancers,328763.7190,320602.1340,336925.3040
70,kenya,Catch-up 10-45: TT,cancer_deaths,283030.4201,276863.1490,289197.6912
70,kenya,Catch-up 10-45: TT,vaccinations,0.0000,,
70,kenya,Catch-up 10-50: TTV,cancers,198887.6870,192916.8269,204858.5470
70,kenya,Catch-up 10-50: TTV,cancer_deaths,178525.2539,173959.4796,183091.0282
70,kenya,Catch-up 10-50: TTV,vaccinations,11205851.0000,,
70,kenya,Catch-up 10-50: V,cancers,233372.7258,226767.3116,239978.1400
70,kenya,Catch-up 10-50: V,cancer_deaths,211480.5626,205322.3585,217638.7667
70,kenya,Catch-up 10-50: V,vaccinations,11205851.0000,,
70,kenya,Catch-up 10-50: TT,cancers,314168.9571,307252.3067,321085.6074
70,kenya,Catch-up 10-50: TT,cancer_deaths,271563.1030,265673.8271,277452.3788
70,kenya,Catch-up 10-50: TT,vaccinations,0.0000,,
70,kenya,Catch-up 10-55: TTV,cancers,191091.7248,184915.3897,197268.0600
70,kenya,Catch-up 10-55: TTV,cancer_deaths,171469.6035,166414.3155,176524.8914
70,kenya,Catch-up 10-55: TTV,vaccinations,11872028.0000,,
70,kenya,Catch-up 10-55: V,cancers,232715.5083,226865.5166,238565.5001
70,kenya,Catch-up 10-55: V,cancer_deaths,210479.6284,205122.1714,215837.0854
70,kenya,Catch-up 10-55: V,vaccinations,11872028.0000,,
70,kenya,Catch-up 10-55: TT,cancers,315513.6085,308355.2241,322671.9929
70,kenya,Catch-up 10-55: TT,cancer_deaths,270482.8466,264031.5354,276934.1579
70,kenya,Catch-up 10-55: TT,vaccinations,0.0000,,
70,kenya,Catch-up 10-60: TTV,cancers,187556.3469,182371.1263,192741.5676
70,kenya,Catch-up 10-60: TTV,cancer_deaths,168636.7697,163605.6562,173667.8832
70,kenya,Catch-up 10-60: TTV,vaccinations,12251077.0000,,
70,kenya,Catch-up 10-60: V,cancers,231261.3197,224816.0542,237706.5853
70,kenya,Catch-up 10-60: V,cancer_deaths,209999.9332,205080.6205,214919.2458
70,kenya,Catch-up 10-60: V,vaccinations,12251077.0000,,
70,kenya,Catch-up 10-60: TT,cancers,307385.2605,299537.9309,315232.5900
70,kenya,Catch-up 10-60: TT,cancer_deaths,263408.3145,256941.8961,269874.7328
70,kenya,Catch-up 10-60: TT,vaccinations,0.0000,,
70,kenya,Catch-up 15-20: TTV,cancers,319158.5208,312220.7209,326096.3208
70,kenya,Catch-up 15-20: TTV,cancer_deaths,277614.0355,271428.6352,283799.4358
70,kenya,Catch-up 15-20: TTV,vaccinations,2092944.2500,,
70,kenya,Catch-up 15-20: V,cancers,322418.1659,313247.3376,331588.9942
70,kenya,Catch-up 15-20: V,cancer_deaths,280885.0167,273690.3725,288079.6608
70,kenya,Catch-up 15-20: V,vaccinations,2092944.2500,,
70,kenya,Catch-up 15-20: TT,cancers,356608.5965,348090.4526,365126.7405
70,kenya,Catch-up 15-20: TT,cancer_deaths,309141.6036,301841.1979,316442.0092
70,kenya,Catch-up 15-20: TT,vaccinations,0.0000,,
70,kenya,Catch-up 15-25: TTV,cancers,286116.3330,278622.5426,293610.1235
70,kenya,Catch-up 15-25: TTV,cancer_deaths,251230.8999,244837.0025,257624.7974
70,kenya,Catch-up 15-25: TTV,vaccinations,4098992.0000,,
70,kenya,Catch-up 15-25: V,cancers,286799.9908,280064.6429,293535.3387
70,kenya,Catch-up 15-25: V,cancer_deaths,252360.2562,245896.8602,258823.6523
70,kenya,Catch-up 15-25: V,vaccinations,4098992.0000,,
70,kenya,Catch-up 15-25: TT,cancers,356079.8022,347736.9151,364422.6894
70,kenya,Catch-up 15-25: TT,cancer_deaths,308703.4574,301590.3966,315816.5181
70,kenya,Catch-up 15-25: TT,vaccinations,0.0000,,
70,kenya,Catch-up 15-30: TTV,cancers,259295.0536,251737.8063,266852.3009
70,kenya,Catch-up 15-30: TTV,cancer_deaths,229353.8593,222796.7923,235910.9263
70,kenya,Catch-up 15-30: TTV,vaccinations,5817995.0000,,
70,kenya,Catch-up 15-30: V,cancers,270040.9389,263489.9144,276591.9635
70,kenya,Catch-up 15-30: V,cancer_deaths,238966.6143,233343.2485,244589.9800
70,kenya,Catch-up 15-30: V,vaccinations,5817995.0000,,
70,kenya,Catch-up 15-30: TT,cancers,348026.9954,339865.4118,356188.5791
70,kenya,Catch-up 15-30: TT,cancer_deaths,301088.7955,295057.5012,307120.0897
70,kenya,Catch-up 15-30: TT,vaccinations,0.0000,,
70,kenya,Catch-up 15-35: TTV,cancers,239393.4451,233688.4938,245098.3963
70,kenya,Catch-up 15-35: TTV,cancer_deaths,213301.1325,208520.8198,218081.4453
70,kenya,Catch-up 15-35: TTV,vaccinations,7241173.0000,,
70,kenya,Catch-up 15-35: V,cancers,257565.1336,251283.0403,263847.2269
70,kenya,Catch-up 15-35: V,cancer_deaths,229297.2042,224235.8734,234358.5350
70,kenya,Catch-up 15-35: V,vaccinations,7241173.0000,,
70,kenya,Catch-up 15-35: TT,cancers,343026.0970,335625.9787,350426.2154
70,kenya,Catch-up 15-35: TT,cancer_deaths,296325.8564,289965.1981,302686.5147
70,kenya,Catch-up 15-35: TT,vaccinations,0.0000,,
70,kenya,Catch-up 15-40: TTV,cancers,221614.5761,216317.5534,226911.5987
70,kenya,Catch-up 15-40: TTV,cancer_deaths,198294.6641,193577.8050,203011.5232
70,kenya,Catch-up 15-40: TTV,vaccinations,8453121.0000,,
70,kenya,Catch-up 15-40: V,cancers,244107.2810,237278.2616,250936.3003
70,kenya,Catch-up 15-40: V,cancer_deaths,218891.2581,213621.4296,224161.0865
70,kenya,Catch-up 15-40: V,vaccinations,8453121.0000,,
70,kenya,Catch-up 15-40: TT,cancers,334327.4062,327159.9590,341494.8534
70,kenya,Catch-up 15-40: TT,cancer_deaths,288643.2098,282445.7226,294840.6970
70,kenya,Catch-up 15-40: TT,vaccinations,0.0000,,
70,kenya,Catch-up 15-45: TTV,cancers,212451.3001,207003.1924,217899.4078
70,kenya,Catch-up 15-45: TTV,cancer_deaths,191016.1665,186374.8503,195657.4827
70,kenya,Catch-up 15-45: TTV,vaccinations,9387245.0000,,
70,kenya,Catch-up 15-45: V,cancers,246498.1928,239696.3683,253300.0172
70,kenya,Catch-up 15-45: V,cancer_deaths,222177.3459,216816.8681,227537.8237
70,kenya,Catch-up 15-45: V,vaccinations,9387245.0000,,
70,kenya,Catch-up 15-45: TT,cancers,325813.7946,319782.5004,331845.0889
70,kenya,Catch-up 15-45: TT,cancer_deaths,280522.4150,274760.0503,286284.7798
70,kenya,Catch-up 15-45: TT,vaccinations,0.0000,,
70,kenya,Catch-up 15-50: TTV,cancers,204190.7534,198147.3725,210234.1343
70,kenya,Catch-up 15-50: TTV,cancer_deaths,182929.3661,177293.9147,188564.8175
70,kenya,Catch-up 15-50: TTV,vaccinations,10203126.0000,,
70,kenya,Catch-up 15-50: V,cancers,242849.5016,236561.3642,249137.6390
70,kenya,Catch-up 15-50: V,cancer_deaths,218596.6416,213635.0251,223558.2581
70,kenya,Catch-up 15-50: V,vaccinations,10203126.0000,,
70,kenya,Catch-up 15-50: TT,cancers,321239.7114,312920.9977,329558.4250
70,kenya,Catch-up 15-50: TT,cancer_deaths,276326.0408,270554.6105,282097.4710
70,kenya,Catch-up 15-50: TT,vaccinations,0.0000,,
70,kenya,Catch-up 15-55: TTV,cancers,198668.6128,191658.2914,205678.9343
70,kenya,Catch-up 15-55: TTV,cancer_deaths,177739.6119,172079.9864,183399.2373
70,kenya,Catch-up 15-55: TTV,vaccinations,10859822.0000,,
70,kenya,Catch-up 15-55: V,cancers,238158.3286,232063.5805,244253.0767
70,kenya,Catch-up 15-55: V,cancer_deaths,215854.4593,210765.9333,220942.9853
70,kenya,Catch-up 15-55: V,vaccinations,10859822.0000,,
70,kenya,Catch-up 15-55: TT,cancers,314659.9792,306709.9117,322610.0467
70,kenya,Catch-up 15-55: TT,cancer_deaths,269659.4340,264108.5873,275210.2807
70,kenya,Catch-up 15-55: TT,vaccinations,0.0000,,
70,kenya,Catch-up 15-60: TTV,cancers,193410.8723,188763.5123,198058.2324
70,kenya,Catch-up 15-60: TTV,cancer_deaths,173278.8412,168256.7920,178300.8905
70,kenya,Catch-up 15-60: TTV,vaccinations,11250081.0000,,
70,kenya,Catch-up 15-60: V,cancers,239314.1239,232929.2923,245698.9555
70,kenya,Catch-up 15-60: V,cancer_deaths,216946.0437,211352.8953,222539.1921
70,kenya,Catch-up 15-60: V,vaccinations,11250081.0000,,
70,kenya,Catch-up 15-60: TT,cancers,312605.2304,306244.5733,318965.8874
70,kenya,Catch-up 15-60: TT,cancer_deaths,267940.8524,262054.5992,273827.1057
70,kenya,Catch-up 15-60: TT,vaccinations,0.0000,,
70,kenya,Catch-up 20-25: TTV,cancers,312170.8610,304374.8993,319966.8227
70,kenya,Catch-up 20-25: TTV,cancer_deaths,274018.2243,266902.1428,281134.3059
70,kenya,Catch-up 20-25: TTV,vaccinations,2060846.2500,,
70,kenya,Catch-up 20-25: V,cancers,315252.9870,306169.7866,324336.1874
70,kenya,Catch-up 20-25: V,cancer_deaths,276730.1911,268925.1642,284535.2181
70,kenya,Catch-up 20-25: V,vaccinations,2060846.2500,,
70,kenya,Catch-up 20-25: TT,cancers,356091.1320,348893.4665,363288.7975
70,kenya,Catch-up 20-25: TT,cancer_deaths,308571.2590,301388.6996,315753.8184
70,kenya,Catch-up 20-25: TT,vaccinations,0.0000,,
70,kenya,Catch-up 20-30: TTV,cancers,284110.6878,278082.4150,290138.9605
70,kenya,Catch-up 20-30: TTV,cancer_deaths,250603.8985,245950.4965,255257.3004
70,kenya,Catch-up 20-30: TTV,vaccinations,3737333.5000,,
70,kenya,Catch-up 20-30: V,cancers,293606.3504,285928.2354,301284.4654
70,kenya,Catch-up 20-30: V,cancer_deaths,258029.7026,252203.8824,263855.5229
70,kenya,Catch-up 20-30: V,vaccinations,3737333.5000,,
70,kenya,Catch-up 20-30: TT,cancers,347426.4347,340621.5884,354231.2810
70,kenya,Catch-up 20-30: TT,cancer_deaths,300220.0605,293203.6934,307236.4277
70,kenya,Catch-up 20-30: TT,vaccinations,0.0000,,
70,kenya,Catch-up 20-35: TTV,cancers,259234.6205,252269.6252,266199.6159
70,kenya,Catch-up 20-35: TTV,cancer_deaths,228598.4373,222972.0513,234224.8233
70,kenya,Catch-up 20-35: TTV,vaccinations,5174940.5000,,
70,kenya,Catch-up 20-35: V,cancers,278630.0965,272520.2397,284739.9532
70,kenya,Catch-up 20-35: V,cancer_deaths,247623.7538,241891.6066,253355.9009
70,kenya,Catch-up 20-35: V,vaccinations,5174940.5000,,
70,kenya,Catch-up 20-35: TT,cancers,340431.2224,332163.8784,348698.5665
70,kenya,Catch-up 20-35: TT,cancer_deaths,294652.5967,287787.3158,301517.8776
70,kenya,Catch-up 20-35: TT,vaccinations,0.0000,,
70,kenya,Catch-up 20-40: TTV,cancers,245002.4615,239064.8403,250940.0828
70,kenya,Catch-up 20-40: TTV,cancer_deaths,217289.7624,212388.5815,222190.9433
70,kenya,Catch-up 20-40: TTV,vaccinations,6427681.0000,,
70,kenya,Catch-up 20-40: V,cancers,268904.0298,261509.9544,276298.1053
70,kenya,Catch-up 20-40: V,cancer_deaths,239355.6544,233427.0982,245284.2105
70,kenya,Catch-up 20-40: V,vaccinations,6427681.0000,,
70,kenya,Catch-up 20-40: TT,cancers,337035.5964,329194.3093,344876.8835
70,kenya,Catch-up 20-40: TT,cancer_deaths,289538.3859,283573.5698,295503.2020
70,kenya,Catch-up 20-40: TT,vaccinations,0.0000,,
70,kenya,Catch-up 20-45: TTV,cancers,233259.4184,226279.3139,240239.5228
70,kenya,Catch-up 20-45: TTV,cancer_deaths,207809.2084,202025.6917,213592.7251
70,kenya,Catch-up 20-45: TTV,vaccinations,7381205.0000,,
70,kenya,Catch-up 20-45: V,cancers,264110.8729,258647.6575,269574.0883
70,kenya,Catch-up 20-45: V,cancer_deaths,237304.6839,232116.4413,242492.9266
70,kenya,Catch-up 20-45: V,vaccinations,7381205.0000,,
70,kenya,Catch-up 20-45: TT,cancers,327528.6041,321189.0976,333868.1106
70,kenya,Catch-up 20-45: TT,cancer_deaths,282497.8464,276841.2407,288154.4521
70,kenya,Catch-up 20-45: TT,vaccinations,0.0000,,
70,kenya,Catch-up 20-50: TTV,cancers,228281.1820,222757.5322,233804.8318
70,kenya,Catch-up 20-50: TTV,cancer_deaths,203080.2609,198227.4259,207933.0958
70,kenya,Catch-up 20-50: TTV,vaccinations,8143729.5000,,
70,kenya,Catch-up 20-50: V,cancers,260851.2244,254200.4845,267501.9643
70,kenya,Catch-up 20-50: V,cancer_deaths,234426.5214,228507.0309,240346.0119
70,kenya,Catch-up 20-50: V,vaccinations,8143729.5000,,
70,kenya,Catch-up 20-50: TT,cancers,321874.2666,314824.6618,328923.8715
70,kenya,Catch-up 20-50: TT,cancer_deaths,276975.7047,270666.4153,283284.9942
70,kenya,Catch-up 20-50: TT,vaccinations,0.0000,,
70,kenya,Catch-up 20-55: TTV,cancers,223499.3581,217933.4042,229065.3120
70,kenya,Catch-up 20-55: TTV,cancer_deaths,199291.8157,193886.0110,204697.6205
70,kenya,Catch-up 20-55: TTV,vaccinations,8796936.0000,,
70,kenya,Catch-up 20-55: V,cancers,261889.9299,254710.3928,269069.4670
70,kenya,Catch-up 20-55: V,cancer_deaths,235899.5952,229291.1585,242508.0320
70,kenya,Catch-up 20-55: V,vaccinations,8796936.0000,,
70,kenya,Catch-up 20-55: TT,cancers,318116.0389,309703.6530,326528.4247
70,kenya,Catch-up 20-55: TT,cancer_deaths,271940.8147,264770.3424,279111.2871
70,kenya,Catch-up 20-55: TT,vaccinations,0.0000,,
70,kenya,Catch-up 20-60: TTV,cancers,214925.3121,208821.4975,221029.1267
70,kenya,Catch-up 20-60: TTV,cancer_deaths,191518.5183,186517.6207,196519.4160
70,kenya,Catch-up 20-60: TTV,vaccinations,9218266.0000,,
70,kenya,Catch-up 20-60: V,cancers,262339.4067,255827.6637,268851.1497
70,kenya,Catch-up 20-60: V,cancer_deaths,235978.9149,229578.9739,242378.8558
70,kenya,Catch-up 20-60: V,vaccinations,9218266.0000,,
70,kenya,Catch-up 20-60: TT,cancers,311075.5008,304246.4811,317904.5206
70,kenya,Catch-up 20-60: TT,cancer_deaths,267053.2298,260922.2186,273184.2411
70,kenya,Catch-up 20-60: TT,vaccinations,0.0000,,
70,kenya,Catch-up 25-30: TTV,cancers,323509.7556,316076.3979,330943.1133
70,kenya,Catch-up 25-30: TTV,cancer_deaths,282641.3733,275860.7001,289422.0465
70,kenya,Catch-up 25-30: TTV,vaccinations,1739920.0000,,
70,kenya,Catch-up 25-30: V,cancers,326716.5252,319612.5326,333820.5178
70,kenya,Catch-up 25-30: V,cancer_deaths,286554.4631,279501.8363,293607.0900
70,kenya,Catch-up 25-30: V,vaccinations,1739920.0000,,
70,kenya,Catch-up 25-30: TT,cancers,352155.3815,344480.2884,359830.4746
70,kenya,Catch-up 25-30: TT,cancer_deaths,304499.5304,297220.2776,311778.7832
70,kenya,Catch-up 25-30: TT,vaccinations,0.0000,,
70,kenya,Catch-up 25-35: TTV,cancers,297870.7110,289833.0157,305908.4064
