coverage,location,scenario,metric,value,low,high
50,kenya,Catch-up 35-60: V,cancers,353126.1006,346390.7527,359861.4485
50,kenya,Catch-up 35-60: V,cancer_deaths,308473.0502,301737.7001,315208.4003
50,kenya,Catch-up 35-60: V,vaccinations,2874942.5000,,
50,kenya,Catch-up 35-60: TT,cancers,348956.1666,341417.0493,356495.2838
50,kenya,Catch-up 35-60: TT,cancer_deaths,305711.9845,299336.2183,312087.7507
50,kenya,Catch-up 35-60: TT,vaccinations,0.0000,,
50,kenya,Catch-up 40-45: TTV,cancers,357065.6279,350139.9145,363991.3413
50,kenya,Catch-up 40-45: TTV,cancer_deaths,311169.9113,305250.4181,317089.4046
50,kenya,Catch-up 40-45: TTV,vaccinations,703729.1875,,
50,kenya,Catch-up 40-45: V,cancers,367165.6294,360161.3506,374169.9082
50,kenya,Catch-up 40-45: V,cancer_deaths,319309.5929,312667.9157,325951.2701
50,kenya,Catch-up 40-45: V,vaccinations,703729.1875,,
50,kenya,Catch-up 40-45: TT,cancers,363241.2073,355901.5217,370580.8929
50,kenya,Catch-up 40-45: TT,cancer_deaths,315015.0144,309603.1655,320426.8634
50,kenya,Catch-up 40-45: TT,vaccinations,0.0000,,
50,kenya,Catch-up 40-50: TTV,cancers,349579.3898,341185.1345,357973.6451
50,kenya,Catch-up 40-50: TTV,cancer_deaths,305995.2670,298800.6211,313189.9130
50,kenya,Catch-up 40-50: TTV,vaccinations,1265809.1250,,
50,kenya,Catch-up 40-50: V,cancers,365382.8311,358475.2472,372290.4151
50,kenya,Catch-up 40-50: V,cancer_deaths,318739.2484,312402.7617,325075.7350
50,kenya,Catch-up 40-50: V,vaccinations,1265809.1250,,
50,kenya,Catch-up 40-50: TT,cancers,358357.3999,350259.2688,366455.5309
50,kenya,Catch-up 40-50: TT,cancer_deaths,312008.4319,304904.4365,319112.4272
50,kenya,Catch-up 40-50: TT,vaccinations,0.0000,,
50,kenya,Catch-up 40-55: TTV,cancers,351014.6931,344977.3561,357052.0300
50,kenya,Catch-up 40-55: TTV,cancer_deaths,306388.0848,299610.4333,313165.7363
50,kenya,Catch-up 40-55: TTV,vaccinations,1702813.6250,,
50,kenya,Catch-up 40-55: V,cancers,361987.2063,355179.3386,368795.0740
50,kenya,Catch-up 40-55: V,cancer_deaths,315694.8950,309183.1498,322206.6402
50,kenya,Catch-up 40-55: V,vaccinations,1702813.6250,,
50,kenya,Catch-up 40-55: TT,cancers,353719.1060,346376.3976,361061.8143
50,kenya,Catch-up 40-55: TT,cancer_deaths,308046.2385,301603.9940,314488.4830
50,kenya,Catch-up 40-55: TT,vaccinations,0.0000,,
50,kenya,Catch-up 40-60: TTV,cancers,347838.1386,340758.3194,354917.9577
50,kenya,Catch-up 40-60: TTV,cancer_deaths,303993.3952,298297.5088,309689.2816
50,kenya,Catch-up 40-60: TTV,vaccinations,2033039.1250,,
50,kenya,Catch-up 40-60: V,cancers,364064.6181,356658.4558,371470.7804
50,kenya,Catch-up 40-60: V,cancer_deaths,316370.9974,310551.2193,322190.7755
50,kenya,Catch-up 40-60: V,vaccinations,2033039.1250,,
50,kenya,Catch-up 40-60: TT,cancers,353960.8411,344805.1209,363116.5614
50,kenya,Catch-up 40-60: TT,cancer_deaths,309591.0784,302366.2155,316815.9414
50,kenya,Catch-up 40-60: TT,vaccinations,0.0000,,
50,kenya,Catch-up 45-50: TTV,cancers,359188.3656,351712.7040,366664.0272
50,kenya,Catch-up 45-50: TTV,cancer_deaths,313111.3496,306756.7341,319465.9651
50,kenya,Catch-up 45-50: TTV,vaccinations,550333.0625,,
50,kenya,Catch-up 45-50: V,cancers,369579.2033,361895.0456,377263.3609
50,kenya,Catch-up 45-50: V,cancer_deaths,320665.5781,313138.5453,328192.6108
50,kenya,Catch-up 45-50: V,vaccinations,550333.0625,,
50,kenya,Catch-up 45-50: TT,cancers,364011.7402,356514.9268,371508.5537
50,kenya,Catch-up 45-50: TT,cancer_deaths,316707.1627,310231.6788,323182.6465
50,kenya,Catch-up 45-50: TT,vaccinations,0.0000,,
50,kenya,Catch-up 45-55: TTV,cancers,355879.6154,347594.1401,364165.0907
50,kenya,Catch-up 45-55: TTV,cancer_deaths,310988.6114,304295.5674,317681.6554
50,kenya,Catch-up 45-55: TTV,vaccinations,1006744.3125,,
50,kenya,Catch-up 45-55: V,cancers,364015.5165,356418.9884,371612.0446
50,kenya,Catch-up 45-55: V,cancer_deaths,316416.3250,309677.9530,323154.6970
50,kenya,Catch-up 45-55: V,vaccinations,1006744.3125,,
50,kenya,Catch-up 45-55: TT,cancers,358380.0627,350692.8826,366067.2427
50,kenya,Catch-up 45-55: TT,cancer_deaths,311517.4058,304987.5310,318047.2806
50,kenya,Catch-up 45-55: TT,vaccinations,0.0000,,
50,kenya,Catch-up 45-60: TTV,cancers,353896.6300,346278.9493,361514.3106
50,kenya,Catch-up 45-60: TTV,cancer_deaths,309745.9415,302312.5812,317179.3017
50,kenya,Catch-up 45-60: TTV,vaccinations,1340852.7500,,
50,kenya,Catch-up 45-60: V,cancers,365307.2888,358242.5775,372372.0001
50,kenya,Catch-up 45-60: V,cancer_deaths,317447.4764,310971.9925,323922.9602
50,kenya,Catch-up 45-60: V,vaccinations,1340852.7500,,
50,kenya,Catch-up 45-60: TT,cancers,359169.4800,351757.2735,366581.6865
50,kenya,Catch-up 45-60: TT,cancer_deaths,313912.0965,307533.3067,320290.8864
50,kenya,Catch-up 45-60: TT,vaccinations,0.0000,,
50,kenya,Catch-up 50-55: TTV,cancers,364491.4334,357928.3222,371054.5447
50,kenya,Catch-up 50-55: TTV,cancer_deaths,316242.5775,310181.0652,322304.0897
50,kenya,Catch-up 50-55: TTV,vaccinations,437216.0312,,
50,kenya,Catch-up 50-55: V,cancers,366957.8867,359545.6812,374370.0923
50,kenya,Catch-up 50-55: V,cancer_deaths,319101.8508,312408.8059,325794.8958
50,kenya,Catch-up 50-55: V,vaccinations,437216.0312,,
50,kenya,Catch-up 50-55: TT,cancers,362723.7427,355930.9822,369516.5033
50,kenya,Catch-up 50-55: TT,cancer_deaths,316117.9317,309751.2285,322484.6348
50,kenya,Catch-up 50-55: TT,vaccinations,0.0000,,
50,kenya,Catch-up 50-60: TTV,cancers,362920.1535,356187.8278,369652.4792
50,kenya,Catch-up 50-60: TTV,cancer_deaths,316461.6480,310514.9605,322408.3355
50,kenya,Catch-up 50-60: TTV,vaccinations,781212.9375,,
50,kenya,Catch-up 50-60: V,cancers,364827.5948,358787.2369,370867.9527
50,kenya,Catch-up 50-60: V,cancer_deaths,317417.2601,311292.2931,323542.2271
50,kenya,Catch-up 50-60: V,vaccinations,781212.9375,,
50,kenya,Catch-up 50-60: TT,cancers,363652.9124,356515.6792,370790.1457
50,kenya,Catch-up 50-60: TT,cancer_deaths,317016.8859,309743.6755,324290.0963
50,kenya,Catch-up 50-60: TT,vaccinations,0.0000,,
50,kenya,Catch-up 55-60: TTV,cancers,369443.2285,362157.9327,376728.5243
50,kenya,Catch-up 55-60: TTV,cancer_deaths,321647.6270,314005.7702,329289.4838
50,kenya,Catch-up 55-60: TTV,vaccinations,342909.0625,,
50,kenya,Catch-up 55-60: V,cancers,369836.0467,361674.4607,377997.6327
50,kenya,Catch-up 55-60: V,cancer_deaths,322032.8925,314566.2944,329499.4905
50,kenya,Catch-up 55-60: V,vaccinations,342909.0625,,
50,kenya,Catch-up 55-60: TT,cancers,367539.5643,361420.6415,373658.4872
50,kenya,Catch-up 55-60: TT,cancer_deaths,319687.3053,314097.1782,325277.4325
50,kenya,Catch-up 55-60: TT,vaccinations,0.0000,,
70,kenya,No interventions,cancers,943730.6244,928032.9439,959428.3048
70,kenya,No interventions,cancer_deaths,733538.0934,721826.0175,745250.1693
70,kenya,No interventions,vaccinations,0.0000,,
70,kenya,Baseline,cancers,370323.2953,362811.3727,377835.2180
70,kenya,Baseline,cancer_deaths,321776.0489,316049.9449,327502.1528
70,kenya,Baseline,vaccinations,0.0000,,
70,kenya,Catch-up 10-15: TTV,cancers,356619.9284,349627.7369,363612.1199
70,kenya,Catch-up 10-15: TTV,cancer_deaths,310301.1782,303837.7806,316764.5757
70,kenya,Catch-up 10-15: TTV,vaccinations,1032730.9375,,
70,kenya,Catch-up 10-15: V,cancers,353424.4906,345930.6995,360918.2817
70,kenya,Catch-up 10-15: V,cancer_deaths,307728.9635,301770.1889,313687.7380
70,kenya,Catch-up 10-15: V,vaccinations,1032730.9375,,
70,kenya,Catch-up 10-15: TT,cancers,366685.9353,359128.6880,374243.1826
70,kenya,Catch-up 10-15: TT,cancer_deaths,318440.8559,312530.4289,324351.2828
70,kenya,Catch-up 10-15: TT,vaccinations,0.0000,,
70,kenya,Catch-up 10-20: TTV,cancers,316801.6028,310607.1373,322996.0684
70,kenya,Catch-up 10-20: TTV,cancer_deaths,276707.5295,270739.6890,282675.3700
70,kenya,Catch-up 10-20: TTV,vaccinations,3122729.0000,,
70,kenya,Catch-up 10-20: V,cancers,323645.7313,316587.0637,330704.3989
70,kenya,Catch-up 10-20: V,cancer_deaths,283302.3694,276029.1592,290575.5796
70,kenya,Catch-up 10-20: V,vaccinations,3122729.0000,,
70,kenya,Catch-up 10-20: TT,cancers,364336.5706,358072.6070,370600.5341
70,kenya,Catch-up 10-20: TT,cancer_deaths,316971.5605,310477.9463,323465.1748
70,kenya,Catch-up 10-20: TT,vaccinations,0.0000,,
70,kenya,Catch-up 10-25: TTV,cancers,287615.8469,281938.0921,293293.6017
70,kenya,Catch-up 10-25: TTV,cancer_deaths,253108.1256,246650.7738,259565.4774
70,kenya,Catch-up 10-25: TTV,vaccinations,5112739.0000,,
70,kenya,Catch-up 10-25: V,cancers,290070.9729,283867.4429,296274.5029
70,kenya,Catch-up 10-25: V,cancer_deaths,256212.9136,251272.4479,261153.3793
70,kenya,Catch-up 10-25: V,vaccinations,5112739.0000,,
70,kenya,Catch-up 10-25: TT,cancers,367414.9176,361540.7512,373289.0840
70,kenya,Catch-up 10-25: TT,cancer_deaths,317764.7548,311392.0079,324137.5017
70,kenya,Catch-up 10-25: TT,vaccinations,0.0000,,
70,kenya,Catch-up 10-30: TTV,cancers,260571.7171,254881.8748,266261.5594
70,kenya,Catch-up 10-30: TTV,cancer_deaths,230770.2767,224899.1323,236641.4212
70,kenya,Catch-up 10-30: TTV,vaccinations,6772327.5000,,
70,kenya,Catch-up 10-30: V,cancers,269999.3917,263856.2955,276142.4879
70,kenya,Catch-up 10-30: V,cancer_deaths,239480.3015,233681.6777,245278.9253
70,kenya,Catch-up 10-30: V,vaccinations,6772327.5000,,
70,kenya,Catch-up 10-30: TT,cancers,357092.0666,350822.0591,363362.0740
70,kenya,Catch-up 10-30: TT,cancer_deaths,309477.7636,303443.4471,315512.0802
70,kenya,Catch-up 10-30: TT,vaccinations,0.0000,,
70,kenya,Catch-up 10-35: TTV,cancers,242150.7366,237068.2539,247233.2193
70,kenya,Catch-up 10-35: TTV,cancer_deaths,216534.3391,211324.9464,221743.7317
70,kenya,Catch-up 10-35: TTV,vaccinations,8190097.5000,,
70,kenya,Catch-up 10-35: V,cancers,261614.1994,256202.3505,267026.0483
70,kenya,Catch-up 10-35: V,cancer_deaths,233829.7401,228780.4945,238878.9857
70,kenya,Catch-up 10-35: V,vaccinations,8190097.5000,,
70,kenya,Catch-up 10-35: TT,cancers,348963.7211,342053.1162,355874.3260
70,kenya,Catch-up 10-35: TT,cancer_deaths,302966.0210,296907.5312,309024.5108
70,kenya,Catch-up 10-35: TT,vaccinations,0.0000,,
70,kenya,Catch-up 10-40: TTV,cancers,227204.7017,222155.4569,232253.9465
70,kenya,Catch-up 10-40: TTV,cancer_deaths,204745.9738,198802.3095,210689.6382
70,kenya,Catch-up 10-40: TTV,vaccinations,9419351.0000,,
70,kenya,Catch-up 10-40: V,cancers,251865.4703,244843.0614,258887.8791
70,kenya,Catch-up 10-40: V,cancer_deaths,225501.2058,219276.5239,231725.8878
70,kenya,Catch-up 10-40: V,vaccinations,9419351.0000,,
70,kenya,Catch-up 10-40: TT,cancers,344385.8593,337680.7282,351090.9905
70,kenya,Catch-up 10-40: TT,cancer_deaths,297757.3807,292396.9010,303117.8605
70,kenya,Catch-up 10-40: TT,vaccinations,0.0000,,
70,kenya,Catch-up 10-45: TTV,cancers,213070.7467,207519.9014,218621.5920
70,kenya,Catch-up 10-45: TTV,cancer_deaths,192795.1901,187951.4200,197638.9603
70,kenya,Catch-up 10-45: TTV,vaccinations,10349800.0000,,
70,kenya,Catch-up 10-45: V,cancers,245066.6671,239814.9694,250318.3648
70,kenya,Catch-up 10-45: V,cancer_deaths,221134.8633,215701.8643,226567.8623
70,kenya,Catch-up 10-45: V,vaccinations,10349800.0000,,
70,kenya,Catch-up 10-45: TT,cancers,333213.1586,326072.9045,340353.4126
70,kenya,Catch-up 10-45: TT,cancer_deaths,290089.8423,284149.1990,296030.4856
70,kenya,Catch-up 10-45: TT,vaccinations,0.0000,,
70,kenya,Catch-up 10-50: TTV,cancers,205127.4772,200709.7661,209545.1882
70,kenya,Catch-up 10-50: TTV,cancer_deaths,187688.5328,183134.8449,192242.2208
70,kenya,Catch-up 10-50: TTV,vaccinations,11112805.0000,,
70,kenya,Catch-up 10-50: V,cancers,245591.6852,240179.8378,251003.5326
70,kenya,Catch-up 10-50: V,cancer_deaths,222105.5825,216500.3473,227710.8177
70,kenya,Catch-up 10-50: V,vaccinations,11112805.0000,,
70,kenya,Catch-up 10-50: TT,cancers,333334.0277,326864.5897,339803.4656
70,kenya,Catch-up 10-50: TT,cancer_deaths,289700.8010,283261.5776,296140.0243
70,kenya,Catch-up 10-50: TT,vaccinations,0.0000,,
70,kenya,Catch-up 10-55: TTV,cancers,199431.5912,193684.3364,205178.8459
70,kenya,Catch-up 10-55: TTV,cancer_deaths,183390.1772,178679.3619,188100.9926
70,kenya,Catch-up 10-55: TTV,vaccinations,11758836.0000,,
70,kenya,Catch-up 10-55: V,cancers,241584.1700,236284.1250,246884.2150
70,kenya,Catch-up 10-55: V,cancer_deaths,219117.8846,213352.4993,224883.2698
70,kenya,Catch-up 10-55: V,vaccinations,11758836.0000,,
70,kenya,Catch-up 10-55: TT,cancers,324261.3995,317864.4809,330658.3181
70,kenya,Catch-up 10-55: TT,cancer_deaths,282410.9705,276678.8227,288143.1183
70,kenya,Catch-up 10-55: TT,vaccinations,0.0000,,
70,kenya,Catch-up 10-60: TTV,cancers,196617.6425,191846.3931,201388.8919
70,kenya,Catch-up 10-60: TTV,cancer_deaths,181928.4312,177377.7649,186479.0974
70,kenya,Catch-up 10-60: TTV,vaccinations,12206370.0000,,
70,kenya,Catch-up 10-60: V,cancers,242898.6044,237338.6947,248458.5141
70,kenya,Catch-up 10-60: V,cancer_deaths,219843.0902,214428.2213,225257.9590
70,kenya,Catch-up 10-60: V,vaccinations,12206370.0000,,
70,kenya,Catch-up 10-60: TT,cancers,324102.7636,318110.7519,330094.7752
70,kenya,Catch-up 10-60: TT,cancer_deaths,283132.3992,276696.1970,289568.6015
70,kenya,Catch-up 10-60: TT,vaccinations,0.0000,,
70,kenya,Catch-up 15-20: TTV,cancers,328759.9411,322299.5675,335220.3148
70,kenya,Catch-up 15-20: TTV,cancer_deaths,287510.0737,281046.6765,293973.4708
70,kenya,Catch-up 15-20: TTV,vaccinations,2090844.1250,,
70,kenya,Catch-up 15-20: V,cancers,331592.7769,323990.2044,339195.3495
70,kenya,Catch-up 15-20: V,cancer_deaths,289549.7146,282832.4961,296266.9330
70,kenya,Catch-up 15-20: V,vaccinations,2090844.1250,,
70,kenya,Catch-up 15-20: TT,cancers,371441.3197,363578.8811,379303.7583
70,kenya,Catch-up 15-20: TT,cancer_deaths,322414.3801,314956.8457,329871.9146
70,kenya,Catch-up 15-20: TT,vaccinations,0.0000,,
70,kenya,Catch-up 15-25: TTV,cancers,295332.4896,288376.5589,302288.4204
70,kenya,Catch-up 15-25: TTV,cancer_deaths,258992.8664,252565.7310,265420.0017
70,kenya,Catch-up 15-25: TTV,vaccinations,4087894.5000,,
70,kenya,Catch-up 15-25: V,cancers,296990.6420,290418.4660,303562.8181
70,kenya,Catch-up 15-25: V,cancer_deaths,261009.8455,254637.0981,267382.5928
70,kenya,Catch-up 15-25: V,vaccinations,4087894.5000,,
70,kenya,Catch-up 15-25: TT,cancers,365802.0910,357749.2854,373854.8967
70,kenya,Catch-up 15-25: TT,cancer_deaths,318716.5871,311576.3314,325856.8428
70,kenya,Catch-up 15-25: TT,vaccinations,0.0000,,
70,kenya,Catch-up 15-30: TTV,cancers,267672.6896,262115.8018,273229.5774
70,kenya,Catch-up 15-30: TTV,cancer_deaths,236809.8807,231588.3988,242031.3626
70,kenya,Catch-up 15-30: TTV,vaccinations,5783018.5000,,
70,kenya,Catch-up 15-30: V,cancers,277768.9135,270655.8550,284881.9720
70,kenya,Catch-up 15-30: V,cancer_deaths,246279.1052,239447.0620,253111.1484
70,kenya,Catch-up 15-30: V,vaccinations,5783018.5000,,
70,kenya,Catch-up 15-30: TT,cancers,356094.9091,348815.6577,363374.1605
70,kenya,Catch-up 15-30: TT,cancer_deaths,308763.8913,301753.5666,315774.2160
70,kenya,Catch-up 15-30: TT,vaccinations,0.0000,,
70,kenya,Catch-up 15-35: TTV,cancers,249837.1622,244691.2235,254983.1009
70,kenya,Catch-up 15-35: TTV,cancer_deaths,222815.6782,216769.2766,228862.0798
70,kenya,Catch-up 15-35: TTV,vaccinations,7172656.5000,,
70,kenya,Catch-up 15-35: V,cancers,265961.6585,259513.3715,272409.9454
70,kenya,Catch-up 15-35: V,cancer_deaths,238056.3280,232315.1163,243797.5396
70,kenya,Catch-up 15-35: V,vaccinations,7172656.5000,,
70,kenya,Catch-up 15-35: TT,cancers,349318.7680,342087.8641,356549.6720
70,kenya,Catch-up 15-35: TT,cancer_deaths,302006.6331,295797.0589,308216.2073
70,kenya,Catch-up 15-35: TT,vaccinations,0.0000,,
70,kenya,Catch-up 15-40: TTV,cancers,231038.4721,225992.2498,236084.6944
70,kenya,Catch-up 15-40: TTV,cancer_deaths,207250.2005,202494.0605,212006.3405
70,kenya,Catch-up 15-40: TTV,vaccinations,8405393.0000,,
70,kenya,Catch-up 15-40: V,cancers,257538.6955,250897.0204,264180.3707
70,kenya,Catch-up 15-40: V,cancer_deaths,231631.4599,226141.0488,237121.8710
70,kenya,Catch-up 15-40: V,vaccinations,8405393.0000,,
70,kenya,Catch-up 15-40: TT,cancers,346433.0522,339975.7006,352890.4039
70,kenya,Catch-up 15-40: TT,cancer_deaths,300873.4992,295316.6099,306430.3885
70,kenya,Catch-up 15-40: TT,vaccinations,0.0000,,
70,kenya,Catch-up 15-45: TTV,cancers,218048.9817,213078.3013,223019.6621
70,kenya,Catch-up 15-45: TTV,cancer_deaths,198173.7988,193342.1162,203005.4813
70,kenya,Catch-up 15-45: TTV,vaccinations,9337646.0000,,
70,kenya,Catch-up 15-45: V,cancers,250679.4584,244708.5984,256650.3185
70,kenya,Catch-up 15-45: V,cancer_deaths,225433.2182,220151.3027,230715.1336
70,kenya,Catch-up 15-45: V,vaccinations,9337646.0000,,
70,kenya,Catch-up 15-45: TT,cancers,340967.5717,333636.9518,348298.1917
70,kenya,Catch-up 15-45: TT,cancer_deaths,295400.4617,288650.0054,302150.9181
70,kenya,Catch-up 15-45: TT,vaccinations,0.0000,,
70,kenya,Catch-up 15-50: TTV,cancers,213123.6263,207439.8272,218807.4255
70,kenya,Catch-up 15-50: TTV,cancer_deaths,194007.6405,189438.8442,198576.4369
70,kenya,Catch-up 15-50: TTV,vaccinations,10141566.0000,,
70,kenya,Catch-up 15-50: V,cancers,251695.5021,245812.2712,257578.7329
70,kenya,Catch-up 15-50: V,cancer_deaths,227132.9180,221554.8777,232710.9582
70,kenya,Catch-up 15-50: V,vaccinations,10141566.0000,,
70,kenya,Catch-up 15-50: TT,cancers,331188.6260,321824.4084,340552.8435
70,kenya,Catch-up 15-50: TT,cancer_deaths,287702.7059,279761.7043,295643.7075
70,kenya,Catch-up 15-50: TT,vaccinations,0.0000,,
70,kenya,Catch-up 15-55: TTV,cancers,207514.6140,201960.7475,213068.4805
70,kenya,Catch-up 15-55: TTV,cancer_deaths,190600.6850,185179.7722,196021.5978
70,kenya,Catch-up 15-55: TTV,vaccinations,10716246.0000,,
70,kenya,Catch-up 15-55: V,cancers,250211.0956,244566.5777,255855.6135
70,kenya,Catch-up 15-55: V,cancer_deaths,226063.9954,220301.6321,231826.3587
70,kenya,Catch-up 15-55: V,vaccinations,10716246.0000,,
70,kenya,Catch-up 15-55: TT,cancers,328098.9483,320759.2625,335438.6342
70,kenya,Catch-up 15-55: TT,cancer_deaths,286395.8262,278992.6840,293798.9684
70,kenya,Catch-up 15-55: TT,vaccinations,0.0000,,
70,kenya,Catch-up 15-60: TTV,cancers,203707.2840,198987.4039,208427.1641
70,kenya,Catch-up 15-60: TTV,cancer_deaths,187866.0541,183019.2628,192712.8453
70,kenya,Catch-up 15-60: TTV,vaccinations,11199219.0000,,
70,kenya,Catch-up 15-60: V,cancers,246883.4593,241272.1805,252494.7382
70,kenya,Catch-up 15-60: V,cancer_deaths,223608.8725,217906.9433,229310.8017
70,kenya,Catch-up 15-60: V,vaccinations,11199219.0000,,
70,kenya,Catch-up 15-60: TT,cancers,320722.2470,313288.8891,328155.6049
70,kenya,Catch-up 15-60: TT,cancer_deaths,281387.3736,274999.5194,287775.2279
70,kenya,Catch-up 15-60: TT,vaccinations,0.0000,,
70,kenya,Catch-up 20-25: TTV,cancers,325889.3357,318177.9824,333600.6890
70,kenya,Catch-up 20-25: TTV,cancer_deaths,284828.3215,277645.7632,292010.8799
70,kenya,Catch-up 20-25: TTV,vaccinations,2032653.7500,,
70,kenya,Catch-up 20-25: V,cancers,332831.6701,326600.9460,339062.3942
70,kenya,Catch-up 20-25: V,cancer_deaths,291778.2103,285308.7716,298247.6490
70,kenya,Catch-up 20-25: V,vaccinations,2032653.7500,,
70,kenya,Catch-up 20-25: TT,cancers,365915.4038,359216.3172,372614.4903
70,kenya,Catch-up 20-25: TT,cancer_deaths,316272.7937,308899.8673,323645.7201
70,kenya,Catch-up 20-25: TT,vaccinations,0.0000,,
70,kenya,Catch-up 20-30: TTV,cancers,295982.1537,288693.8378,303270.4695
70,kenya,Catch-up 20-30: TTV,cancer_deaths,260613.2445,253675.4422,267551.0468
70,kenya,Catch-up 20-30: TTV,vaccinations,3716196.5000,,
70,kenya,Catch-up 20-30: V,cancers,306429.6492,298458.4309,314400.8675
70,kenya,Catch-up 20-30: V,cancer_deaths,270505.5072,263897.0704,277113.9440
70,kenya,Catch-up 20-30: V,vaccinations,3716196.5000,,
70,kenya,Catch-up 20-30: TT,cancers,357197.8281,349562.0170,364833.6392
70,kenya,Catch-up 20-30: TT,cancer_deaths,310085.8812,303450.2477,316721.5147
70,kenya,Catch-up 20-30: TT,vaccinations,0.0000,,
70,kenya,Catch-up 20-35: TTV,cancers,274131.5556,267275.3402,280987.7710
70,kenya,Catch-up 20-35: TTV,cancer_deaths,243404.7171,237403.6403,249405.7939
70,kenya,Catch-up 20-35: TTV,vaccinations,5138416.0000,,
70,kenya,Catch-up 20-35: V,cancers,288665.8862,282202.4915,295129.2808
70,kenya,Catch-up 20-35: V,cancer_deaths,256005.1689,249762.3551,262247.9827
70,kenya,Catch-up 20-35: V,vaccinations,5138416.0000,,
70,kenya,Catch-up 20-35: TT,cancers,348695.5457,341794.0048,355597.0865
70,kenya,Catch-up 20-35: TT,cancer_deaths,302116.1696,295734.3583,308497.9810
70,kenya,Catch-up 20-35: TT,vaccinations,0.0000,,
70,kenya,Catch-up 20-40: TTV,cancers,254906.0511,249548.5951,260263.5072
70,kenya,Catch-up 20-40: TTV,cancer_deaths,228262.2747,222221.9168,234302.6327
70,kenya,Catch-up 20-40: TTV,vaccinations,6312570.0000,,
70,kenya,Catch-up 20-40: V,cancers,280907.6957,274982.1604,286833.2309
70,kenya,Catch-up 20-40: V,cancer_deaths,250124.2043,245437.5622,254810.8464
70,kenya,Catch-up 20-40: V,vaccinations,6312570.0000,,
70,kenya,Catch-up 20-40: TT,cancers,347094.0486,340530.9372,353657.1599
70,kenya,Catch-up 20-40: TT,cancer_deaths,300050.0884,293743.8189,306356.3578
70,kenya,Catch-up 20-40: TT,vaccinations,0.0000,,
70,kenya,Catch-up 20-45: TTV,cancers,242940.1589,237177.7955,248702.5224
70,kenya,Catch-up 20-45: TTV,cancer_deaths,219522.0374,213910.7599,225133.3149
70,kenya,Catch-up 20-45: TTV,vaccinations,7283590.5000,,
70,kenya,Catch-up 20-45: V,cancers,274588.5865,269137.4564,280039.7167
70,kenya,Catch-up 20-45: V,cancer_deaths,245678.5404,240070.2827,251286.7982
70,kenya,Catch-up 20-45: V,vaccinations,7283590.5000,,
70,kenya,Catch-up 20-45: TT,cancers,335335.8962,326926.5320,343745.2605
70,kenya,Catch-up 20-45: TT,cancer_deaths,292239.0194,285993.1859,298484.8529
70,kenya,Catch-up 20-45: TT,vaccinations,0.0000,,
70,kenya,Catch-up 20-50: TTV,cancers,235608.7838,230157.6544,241059.9131
70,kenya,Catch-up 20-50: TTV,cancer_deaths,213104.7248,206988.8235,219220.6262
70,kenya,Catch-up 20-50: TTV,vaccinations,8071103.5000,,
70,kenya,Catch-up 20-50: V,cancers,275313.7914,269487.9724,281139.6103
70,kenya,Catch-up 20-50: V,cancer_deaths,246479.2877,240659.5109,252299.0645
70,kenya,Catch-up 20-50: V,vaccinations,8071103.5000,,
70,kenya,Catch-up 20-50: TT,cancers,333821.2746,327107.0789,340535.4703
70,kenya,Catch-up 20-50: TT,cancer_deaths,290822.6022,284652.3100,296992.8943
70,kenya,Catch-up 20-50: TT,vaccinations,0.0000,,
70,kenya,Catch-up 20-55: TTV,cancers,226143.3384,220202.6951,232083.9816
70,kenya,Catch-up 20-55: TTV,cancer_deaths,206373.9092,200832.1285,211915.6900
70,kenya,Catch-up 20-55: TTV,vaccinations,8692378.0000,,
70,kenya,Catch-up 20-55: V,cancers,269036.2305,263143.9337,274928.5273
70,kenya,Catch-up 20-55: V,cancer_deaths,242097.8388,235981.9379,248213.7397
70,kenya,Catch-up 20-55: V,vaccinations,8692378.0000,,
70,kenya,Catch-up 20-55: TT,cancers,330610.7292,322826.8557,338394.6027
70,kenya,Catch-up 20-55: TT,cancer_deaths,287797.1338,281436.4736,294157.7940
70,kenya,Catch-up 20-55: TT,vaccinations,0.0000,,
70,kenya,Catch-up 20-60: TTV,cancers,226422.8445,220494.2880,232351.4011
70,kenya,Catch-up 20-60: TTV,cancer_deaths,206385.2394,201305.7778,211464.7011
70,kenya,Catch-up 20-60: TTV,vaccinations,9127842.0000,,
70,kenya,Catch-up 20-60: V,cancers,268099.5056,261294.6583,274904.3529
70,kenya,Catch-up 20-60: V,cancer_deaths,241315.9765,235348.1377,247283.8152
70,kenya,Catch-up 20-60: V,vaccinations,9127842.0000,,
70,kenya,Catch-up 20-60: TT,cancers,320469.1801,313546.4876,327391.8725
70,kenya,Catch-up 20-60: TT,cancer_deaths,280783.0350,275271.4717,286294.5983
70,kenya,Catch-up 20-60: TT,vaccinations,0.0000,,
70,kenya,Catch-up 25-30: TTV,cancers,332287.7661,326335.0363,338240.4960
70,kenya,Catch-up 25-30: TTV,cancer_deaths,290762.1651,285008.8652,296515.4651
70,kenya,Catch-up 25-30: TTV,vaccinations,1725310.1250,,
70,kenya,Catch-up 25-30: V,cancers,343898.6113,338248.0492,349549.1734
70,kenya,Catch-up 25-30: V,cancer_deaths,300439.1331,294552.8789,306325.3873
70,kenya,Catch-up 25-30: V,vaccinations,1725310.1250,,
70,kenya,Catch-up 25-30: TT,cancers,363037.2429,355449.7795,370624.7063
