coverage,location,scenario,cohort,value,low,high
40,kenya,Catch-up 25-45: TTV,10_15,28645.6322,28343.4630,28947.8013
40,kenya,Catch-up 25-45: TTV,15_20,50235.6200,49933.4508,50537.7891
40,kenya,Catch-up 25-45: TTV,20_25,53638.8005,53031.4405,54246.1606
40,kenya,Catch-up 25-45: TTV,25_30,37117.7009,36298.8224,37936.5793
40,kenya,Catch-up 25-45: TTV,30_35,32698.4772,32574.5878,32822.3667
40,kenya,Catch-up 25-45: TTV,35_40,27467.1738,27207.3083,27727.0393
40,kenya,Catch-up 25-45: TTV,40_45,21767.5082,21365.6232,22169.3933
40,kenya,Catch-up 25-45: TTV,45_50,19078.2030,18700.4915,19455.9145
40,kenya,Catch-up 25-45: TTV,50_55,14213.2798,14016.8699,14409.6898
40,kenya,Catch-up 25-45: TTV,55_60,9412.5675,9334.0035,9491.1315
40,kenya,Catch-up 25-45: V,10_15,29423.7177,28964.4206,29883.0149
40,kenya,Catch-up 25-45: V,15_20,51512.2849,51445.8077,51578.7621
40,kenya,Catch-up 25-45: V,20_25,54129.8254,53661.4632,54598.1876
40,kenya,Catch-up 25-45: V,25_30,41189.4306,41083.6714,41295.1899
40,kenya,Catch-up 25-45: V,30_35,37525.6300,37063.3111,37987.9488
40,kenya,Catch-up 25-45: V,35_40,32736.2490,32660.7067,32811.7913
40,kenya,Catch-up 25-45: V,40_45,26371.8112,26329.5074,26414.1149
40,kenya,Catch-up 25-45: V,45_50,19165.0766,18754.1266,19576.0267
40,kenya,Catch-up 25-45: V,50_55,14001.7614,13835.5684,14167.9544
40,kenya,Catch-up 25-45: V,55_60,9333.2481,9318.1397,9348.3566
40,kenya,Catch-up 25-45: TT,10_15,31384.0403,31175.5435,31592.5371
40,kenya,Catch-up 25-45: TT,15_20,56985.3243,56583.4393,57387.2093
40,kenya,Catch-up 25-45: TT,20_25,61087.2710,60044.7873,62129.7546
40,kenya,Catch-up 25-45: TT,25_30,50379.1509,50258.2832,50500.0186
40,kenya,Catch-up 25-45: TT,30_35,40943.9187,40641.7495,41246.0879
40,kenya,Catch-up 25-45: TT,35_40,33265.0448,33195.5459,33334.5437
40,kenya,Catch-up 25-45: TT,40_45,24237.7411,24198.4591,24277.0231
40,kenya,Catch-up 25-45: TT,45_50,19021.5462,18574.3359,19468.7566
40,kenya,Catch-up 25-45: TT,50_55,14005.5385,13884.6709,14126.4061
40,kenya,Catch-up 25-45: TT,55_60,9454.1158,9408.7904,9499.4411
40,kenya,Catch-up 25-50: TTV,10_15,30092.2670,29907.9438,30276.5901
40,kenya,Catch-up 25-50: TTV,15_20,51346.0918,50348.9335,52343.2502
40,kenya,Catch-up 25-50: TTV,20_25,51822.0083,50474.3338,53169.6829
40,kenya,Catch-up 25-50: TTV,25_30,37752.2562,37350.3712,38154.1412
40,kenya,Catch-up 25-50: TTV,30_35,32101.6931,31572.8970,32630.4891
40,kenya,Catch-up 25-50: TTV,35_40,26821.2872,26685.3110,26957.2633
40,kenya,Catch-up 25-50: TTV,40_45,21359.5798,20788.4801,21930.6795
40,kenya,Catch-up 25-50: TTV,45_50,14598.5450,14190.6167,15006.4734
40,kenya,Catch-up 25-50: TTV,50_55,13729.8091,13690.5271,13769.0911
40,kenya,Catch-up 25-50: TTV,55_60,9310.5854,9235.0431,9386.1277
40,kenya,Catch-up 25-50: V,10_15,30345.3336,29505.3034,31185.3639
40,kenya,Catch-up 25-50: V,15_20,51293.2122,49268.6786,53317.7458
40,kenya,Catch-up 25-50: V,20_25,53589.6981,52368.9346,54810.4615
40,kenya,Catch-up 25-50: V,25_30,41061.0088,40592.6465,41529.3711
40,kenya,Catch-up 25-50: V,30_35,37400.9852,36639.5189,38162.4515
40,kenya,Catch-up 25-50: V,35_40,31803.3017,31289.6141,32316.9892
40,kenya,Catch-up 25-50: V,40_45,25419.9783,25293.0672,25546.8893
40,kenya,Catch-up 25-50: V,45_50,18568.2926,18241.9499,18894.6353
40,kenya,Catch-up 25-50: V,50_55,14054.6410,13954.9252,14154.3568
40,kenya,Catch-up 25-50: V,55_60,9412.5675,9382.3506,9442.7845
40,kenya,Catch-up 25-50: TT,10_15,31361.3775,31080.3602,31642.3949
40,kenya,Catch-up 25-50: TT,15_20,54873.9170,54505.2706,55242.5634
40,kenya,Catch-up 25-50: TT,20_25,58987.1952,57854.0607,60120.3296
40,kenya,Catch-up 25-50: TT,25_30,50571.7837,50157.8120,50985.7555
40,kenya,Catch-up 25-50: TT,30_35,41416.0581,41056.4768,41775.6394
40,kenya,Catch-up 25-50: TT,35_40,33548.3284,32750.6018,34346.0551
40,kenya,Catch-up 25-50: TT,40_45,24641.8924,24140.2915,25143.4932
40,kenya,Catch-up 25-50: TT,45_50,16082.9509,15647.8273,16518.0744
40,kenya,Catch-up 25-50: TT,50_55,13552.2847,13503.9377,13600.6318
40,kenya,Catch-up 25-50: TT,55_60,9503.2182,9412.5674,9593.8689
40,kenya,Catch-up 25-55: TTV,10_15,29472.8202,28877.5469,30068.0935
40,kenya,Catch-up 25-55: TTV,15_20,50590.6688,49829.2024,51352.1352
40,kenya,Catch-up 25-55: TTV,20_25,53446.1677,52884.1330,54008.2023
40,kenya,Catch-up 25-55: TTV,25_30,36917.5138,36621.3881,37213.6395
40,kenya,Catch-up 25-55: TTV,30_35,32222.5607,31881.1096,32564.0119
40,kenya,Catch-up 25-55: TTV,35_40,27312.3121,27164.2493,27460.3750
40,kenya,Catch-up 25-55: TTV,40_45,21797.7251,21728.2262,21867.2240
40,kenya,Catch-up 25-55: TTV,45_50,14383.2495,14147.5576,14618.9414
40,kenya,Catch-up 25-55: TTV,50_55,10130.2189,9991.2211,10269.2167
40,kenya,Catch-up 25-55: TTV,55_60,8970.6451,8883.0161,9058.2741
40,kenya,Catch-up 25-55: V,10_15,27795.7813,27357.6359,28233.9266
40,kenya,Catch-up 25-55: V,15_20,49808.8061,49050.3614,50567.2507
40,kenya,Catch-up 25-55: V,20_25,52131.7317,50457.7145,53805.7490
40,kenya,Catch-up 25-55: V,25_30,40339.5799,39868.1960,40810.9638
40,kenya,Catch-up 25-55: V,30_35,36724.8816,36721.8599,36727.9033
40,kenya,Catch-up 25-55: V,35_40,31859.9584,31028.9931,32690.9236
40,kenya,Catch-up 25-55: V,40_45,25937.4430,25704.7728,26170.1133
40,kenya,Catch-up 25-55: V,45_50,18481.4190,18091.6208,18871.2172
40,kenya,Catch-up 25-55: V,50_55,13854.4539,13733.5863,13975.3215
40,kenya,Catch-up 25-55: V,55_60,9525.8809,9519.8375,9531.9243
40,kenya,Catch-up 25-55: TT,10_15,33302.8147,32471.8495,34133.7799
40,kenya,Catch-up 25-55: TT,15_20,57295.0476,56881.0757,57709.0195
40,kenya,Catch-up 25-55: TT,20_25,58805.8937,57128.8547,60482.9326
40,kenya,Catch-up 25-55: TT,25_30,50843.7360,50756.1069,50931.3651
40,kenya,Catch-up 25-55: TT,30_35,41548.2571,40466.4914,42630.0227
40,kenya,Catch-up 25-55: TT,35_40,32966.6527,32869.9586,33063.3469
40,kenya,Catch-up 25-55: TT,40_45,25038.4895,24944.8169,25132.1620
40,kenya,Catch-up 25-55: TT,45_50,16532.4275,16130.5425,16934.3126
40,kenya,Catch-up 25-55: TT,50_55,10987.6238,10833.5176,11141.7301
40,kenya,Catch-up 25-55: TT,55_60,9072.6272,8975.9330,9169.3213
40,kenya,Catch-up 25-60: TTV,10_15,28611.6380,28487.7487,28735.5273
40,kenya,Catch-up 25-60: TTV,15_20,50246.9514,49144.0338,51349.8689
40,kenya,Catch-up 25-60: TTV,20_25,53752.1140,52135.5089,55368.7191
40,kenya,Catch-up 25-60: TTV,25_30,36974.1705,36862.3680,37085.9731
40,kenya,Catch-up 25-60: TTV,30_35,32649.3748,31990.6459,33308.1036
40,kenya,Catch-up 25-60: TTV,35_40,26915.7151,26788.8041,27042.6261
40,kenya,Catch-up 25-60: TTV,40_45,21635.3092,21405.6606,21864.9578
40,kenya,Catch-up 25-60: TTV,45_50,14519.2255,14102.2321,14936.2190
40,kenya,Catch-up 25-60: TTV,50_55,10096.2249,10038.8127,10153.6371
40,kenya,Catch-up 25-60: TTV,55_60,6727.0392,6699.8440,6754.2344
40,kenya,Catch-up 25-60: V,10_15,28970.4640,28601.8176,29339.1103
40,kenya,Catch-up 25-60: V,15_20,51070.3624,49894.9243,52245.8004
40,kenya,Catch-up 25-60: V,20_25,52932.4800,52019.9291,53845.0310
40,kenya,Catch-up 25-60: V,25_30,40781.5023,40331.2702,41231.7344
40,kenya,Catch-up 25-60: V,30_35,37166.8040,36109.2119,38224.3962
40,kenya,Catch-up 25-60: V,35_40,31795.7475,31529.8386,32061.6563
40,kenya,Catch-up 25-60: V,40_45,26050.7564,25431.3096,26670.2032
40,kenya,Catch-up 25-60: V,45_50,18443.6478,18186.8040,18700.4916
40,kenya,Catch-up 25-60: V,50_55,13457.8569,13418.5750,13497.1389
40,kenya,Catch-up 25-60: V,55_60,9189.7178,9150.4358,9228.9998
40,kenya,Catch-up 25-60: TT,10_15,33446.3449,33249.9349,33642.7548
40,kenya,Catch-up 25-60: TT,15_20,55837.0813,55308.2853,56365.8773
40,kenya,Catch-up 25-60: TT,20_25,60316.7395,59201.7352,61431.7438
40,kenya,Catch-up 25-60: TT,25_30,51255.4415,50717.5804,51793.3027
40,kenya,Catch-up 25-60: TT,30_35,42439.6562,42083.0965,42796.2158
40,kenya,Catch-up 25-60: TT,35_40,33808.9493,33739.4504,33878.4483
40,kenya,Catch-up 25-60: TT,40_45,24441.7053,24287.5991,24595.8116
40,kenya,Catch-up 25-60: TT,45_50,15667.4683,15292.7785,16042.1581
40,kenya,Catch-up 25-60: TT,50_55,10832.7621,10663.5474,11001.9768
40,kenya,Catch-up 25-60: TT,55_60,6919.6720,6919.6719,6919.6720
40,kenya,Catch-up 30-35: TTV,10_15,31682.4324,31670.3456,31694.5191
40,kenya,Catch-up 30-35: TTV,15_20,53461.2761,53116.8031,53805.7490
40,kenya,Catch-up 30-35: TTV,20_25,58114.6816,57691.6448,58537.7185
40,kenya,Catch-up 30-35: TTV,25_30,50530.2356,49774.8127,51285.6585
40,kenya,Catch-up 30-35: TTV,30_35,34938.3062,34859.7423,35016.8702
40,kenya,Catch-up 30-35: TTV,35_40,36347.1706,35721.6804,36972.6608
40,kenya,Catch-up 30-35: TTV,40_45,28887.3695,28778.5886,28996.1503
40,kenya,Catch-up 30-35: TTV,45_50,20396.4159,20190.9409,20601.8910
40,kenya,Catch-up 30-35: TTV,50_55,14024.4241,13852.1877,14196.6604
40,kenya,Catch-up 30-35: TTV,55_60,9431.4531,9404.2579,9458.6483
40,kenya,Catch-up 30-35: V,10_15,30757.0393,29484.9071,32029.1715
40,kenya,Catch-up 30-35: V,15_20,54465.9887,54109.4290,54822.5484
40,kenya,Catch-up 30-35: V,20_25,58197.7781,57937.9126,58457.6436
40,kenya,Catch-up 30-35: V,25_30,51262.9958,51039.3906,51486.6010
40,kenya,Catch-up 30-35: V,30_35,39614.3744,39360.5523,39868.1966
40,kenya,Catch-up 30-35: V,35_40,37975.1071,37902.5865,38047.6277
40,kenya,Catch-up 30-35: V,40_45,29419.9427,29217.4894,29622.3960
40,kenya,Catch-up 30-35: V,45_50,19916.7225,19690.0955,20143.3494
40,kenya,Catch-up 30-35: V,50_55,14186.8400,14126.4061,14247.2738
40,kenya,Catch-up 30-35: V,55_60,9676.9655,9580.2714,9773.6596
40,kenya,Catch-up 30-35: TT,10_15,32192.3429,32189.3212,32195.3645
40,kenya,Catch-up 30-35: TT,15_20,55191.1947,54067.1254,56315.2640
40,kenya,Catch-up 30-35: TT,20_25,57925.8259,56717.1492,59134.5026
40,kenya,Catch-up 30-35: TT,25_30,52445.2327,52103.7815,52786.6839
40,kenya,Catch-up 30-35: TT,30_35,40434.0082,39766.2143,41101.8021
40,kenya,Catch-up 30-35: TT,35_40,37231.0154,37173.6033,37288.4276
40,kenya,Catch-up 30-35: TT,40_45,29461.4909,29364.7968,29558.1851
40,kenya,Catch-up 30-35: TT,45_50,19916.7224,19424.1867,20409.2582
40,kenya,Catch-up 30-35: TT,50_55,14133.9604,14103.7435,14164.1773
40,kenya,Catch-up 30-35: TT,55_60,9265.2600,9244.1082,9286.4119
40,kenya,Catch-up 30-40: TTV,10_15,30723.0452,30154.9671,31291.1232
40,kenya,Catch-up 30-40: TTV,15_20,53744.5597,53294.3276,54194.7918
40,kenya,Catch-up 30-40: TTV,20_25,58866.3275,57582.1085,60150.5465
40,kenya,Catch-up 30-40: TTV,25_30,50522.6813,50256.7725,50788.5902
40,kenya,Catch-up 30-40: TTV,30_35,33423.6833,32937.1909,33910.1757
40,kenya,Catch-up 30-40: TTV,35_40,28090.3977,27791.2503,28389.5452
40,kenya,Catch-up 30-40: TTV,40_45,28135.7236,28066.2247,28205.2225
40,kenya,Catch-up 30-40: TTV,45_50,20373.7533,19890.2826,20857.2240
40,kenya,Catch-up 30-40: TTV,50_55,14443.6838,14328.8595,14558.5080
40,kenya,Catch-up 30-40: TTV,55_60,9548.5436,9500.1965,9596.8906
40,kenya,Catch-up 30-40: V,10_15,31912.8363,31130.2181,32695.4544
40,kenya,Catch-up 30-40: V,15_20,55074.1041,55046.9089,55101.2994
40,kenya,Catch-up 30-40: V,20_25,59259.1473,58633.6571,59884.6375
40,kenya,Catch-up 30-40: V,25_30,52377.2447,52053.9237,52700.5657
40,kenya,Catch-up 30-40: V,30_35,37710.7086,36991.5460,38429.8712
40,kenya,Catch-up 30-40: V,35_40,33533.2202,33321.7017,33744.7386
40,kenya,Catch-up 30-40: V,40_45,28864.7068,28550.4508,29178.9627
40,kenya,Catch-up 30-40: V,45_50,19776.9692,19402.2794,20151.6590
40,kenya,Catch-up 30-40: V,50_55,14047.0868,14038.0217,14056.1518
40,kenya,Catch-up 30-40: V,55_60,9548.5436,9463.9363,9633.1509
40,kenya,Catch-up 30-40: TT,10_15,31912.8364,31674.1227,32151.5501
40,kenya,Catch-up 30-40: TT,15_20,54084.5000,53513.4002,54655.5998
40,kenya,Catch-up 30-40: TT,20_25,58020.2538,57781.5401,58258.9674
40,kenya,Catch-up 30-40: TT,25_30,52112.8467,52031.2609,52194.4324
40,kenya,Catch-up 30-40: TT,30_35,41816.4323,41082.1612,42550.7034
40,kenya,Catch-up 30-40: TT,35_40,33450.1234,33305.0822,33595.1647
40,kenya,Catch-up 30-40: TT,40_45,28415.2301,27904.5642,28925.8960
40,kenya,Catch-up 30-40: TT,45_50,20271.7712,19815.4958,20728.0467
40,kenya,Catch-up 30-40: TT,50_55,14277.4908,14229.1438,14325.8378
40,kenya,Catch-up 30-40: TT,55_60,9340.8023,9210.8696,9470.7351
40,kenya,Catch-up 30-45: TTV,10_15,30983.6661,30515.3039,31452.0283
40,kenya,Catch-up 30-45: TTV,15_20,53434.8364,52736.8255,54132.8472
40,kenya,Catch-up 30-45: TTV,20_25,58953.2010,58058.7803,59847.6216
40,kenya,Catch-up 30-45: TTV,25_30,50001.4395,49403.1445,50599.7345
40,kenya,Catch-up 30-45: TTV,30_35,32864.6702,32257.3102,33472.0303
40,kenya,Catch-up 30-45: TTV,35_40,27331.1977,27294.9374,27367.4579
40,kenya,Catch-up 30-45: TTV,40_45,21997.9122,21858.9144,22136.9100
40,kenya,Catch-up 30-45: TTV,45_50,19202.8478,18683.1168,19722.5788
40,kenya,Catch-up 30-45: TTV,50_55,14145.2917,14021.4024,14269.1811
40,kenya,Catch-up 30-45: TTV,55_60,9416.3446,9371.0193,9461.6699
40,kenya,Catch-up 30-45: V,10_15,30968.5576,30427.6748,31509.4404
40,kenya,Catch-up 30-45: V,15_20,53257.3119,52779.8846,53734.7392
40,kenya,Catch-up 30-45: V,20_25,58039.1394,57144.7186,58933.5601
40,kenya,Catch-up 30-45: V,25_30,52120.4009,52044.8586,52195.9432
40,kenya,Catch-up 30-45: V,30_35,37699.3773,37533.1842,37865.5703
40,kenya,Catch-up 30-45: V,35_40,31708.8737,31113.6005,32304.1469
40,kenya,Catch-up 30-45: V,40_45,26077.1962,26028.8491,26125.5433
40,kenya,Catch-up 30-45: V,45_50,19920.4996,19316.1613,20524.8379
40,kenya,Catch-up 30-45: V,50_55,14424.7982,14349.2559,14500.3405
40,kenya,Catch-up 30-45: V,55_60,9431.4531,9422.3880,9440.5181
40,kenya,Catch-up 30-45: TT,10_15,31010.1060,30919.4552,31100.7567
40,kenya,Catch-up 30-45: TT,15_20,54375.3379,54278.6438,54472.0320
40,kenya,Catch-up 30-45: TT,20_25,58092.0189,57729.4159,58454.6219
40,kenya,Catch-up 30-45: TT,25_30,52328.1421,52285.8384,52370.4458
40,kenya,Catch-up 30-45: TT,30_35,41431.1665,40914.4572,41947.8758
40,kenya,Catch-up 30-45: TT,35_40,32834.4537,32770.9982,32897.9093
40,kenya,Catch-up 30-45: TT,40_45,24951.6158,24915.3555,24987.8762
40,kenya,Catch-up 30-45: TT,45_50,19591.8905,19147.7018,20036.0793
40,kenya,Catch-up 30-45: TT,50_55,14451.2380,14439.1512,14463.3247
40,kenya,Catch-up 30-45: TT,55_60,9639.1943,9457.8929,9820.4958
40,kenya,Catch-up 30-50: TTV,10_15,31436.9199,31059.2084,31814.6314
40,kenya,Catch-up 30-50: TTV,15_20,54129.8254,53262.5998,54997.0510
40,kenya,Catch-up 30-50: TTV,20_25,57540.5601,56984.5689,58096.5514
40,kenya,Catch-up 30-50: TTV,25_30,50907.9470,50696.4286,51119.4654
40,kenya,Catch-up 30-50: TTV,30_35,33948.7022,33398.7543,34498.6502
40,kenya,Catch-up 30-50: TTV,35_40,27131.0106,26922.5139,27339.5073
40,kenya,Catch-up 30-50: TTV,40_45,21102.7361,21027.1938,21178.2784
40,kenya,Catch-up 30-50: TTV,45_50,14742.0753,14285.7999,15198.3507
40,kenya,Catch-up 30-50: TTV,50_55,13389.8688,13211.5890,13568.1486
40,kenya,Catch-up 30-50: TTV,55_60,9473.0013,9406.5241,9539.4786
40,kenya,Catch-up 30-50: V,10_15,30522.8581,30272.0577,30773.6584
40,kenya,Catch-up 30-50: V,15_20,54307.3498,53110.7598,55503.9398
40,kenya,Catch-up 30-50: V,20_25,57793.6269,55892.9827,59694.2710
40,kenya,Catch-up 30-50: V,25_30,50571.7838,50024.8577,51118.7100
40,kenya,Catch-up 30-50: V,30_35,37533.1842,37318.6442,37747.7243
40,kenya,Catch-up 30-50: V,35_40,32354.7604,31659.7712,33049.7495
40,kenya,Catch-up 30-50: V,40_45,25756.1415,25559.7314,25952.5515
40,kenya,Catch-up 30-50: V,45_50,18772.2568,18572.8251,18971.6885
40,kenya,Catch-up 30-50: V,50_55,13986.6529,13790.2430,14183.0629
40,kenya,Catch-up 30-50: V,55_60,9401.2362,9289.4336,9513.0388
40,kenya,Catch-up 30-50: TT,10_15,32181.0116,31401.4151,32960.6080
40,kenya,Catch-up 30-50: TT,15_20,56086.3709,55823.4837,56349.2580
40,kenya,Catch-up 30-50: TT,20_25,60226.0888,60035.7223,60416.4554
40,kenya,Catch-up 30-50: TT,25_30,51927.7681,51831.0740,52024.4621
40,kenya,Catch-up 30-50: TT,30_35,40872.1535,40851.0017,40893.3053
40,kenya,Catch-up 30-50: TT,35_40,32838.2308,32499.8013,33176.6603
40,kenya,Catch-up 30-50: TT,40_45,24611.6755,24128.2049,25095.1462
40,kenya,Catch-up 30-50: TT,45_50,16358.6803,15908.4483,16808.9123
40,kenya,Catch-up 30-50: TT,50_55,13642.9355,13256.1591,14029.7120
40,kenya,Catch-up 30-50: TT,55_60,9646.7485,9544.0111,9749.4860
40,kenya,Catch-up 30-55: TTV,10_15,30945.8949,30918.6997,30973.0901
40,kenya,Catch-up 30-55: TTV,15_20,54488.6513,54162.3086,54814.9940
40,kenya,Catch-up 30-55: TTV,20_25,57680.3133,56843.3047,58517.3220
40,kenya,Catch-up 30-55: TTV,25_30,50216.7350,50056.5854,50376.8847
40,kenya,Catch-up 30-55: TTV,30_35,33053.5260,32276.9512,33830.1007
40,kenya,Catch-up 30-55: TTV,35_40,27965.7529,27820.7117,28110.7942
40,kenya,Catch-up 30-55: TTV,40_45,21397.3510,21352.0256,21442.6763
40,kenya,Catch-up 30-55: TTV,45_50,14477.6774,14093.9225,14861.4323
40,kenya,Catch-up 30-55: TTV,50_55,10164.2130,10058.4538,10269.9721
40,kenya,Catch-up 30-55: TTV,55_60,8853.5545,8756.8605,8950.2486
40,kenya,Catch-up 30-55: V,10_15,32037.4812,31777.6157,32297.3467
40,kenya,Catch-up 30-55: V,15_20,54386.6692,53978.7409,54794.5976
40,kenya,Catch-up 30-55: V,20_25,58798.3394,57616.8580,59979.8208
40,kenya,Catch-up 30-55: V,25_30,50458.4703,50425.2318,50491.7089
40,kenya,Catch-up 30-55: V,30_35,37095.0389,36681.0671,37509.0107
40,kenya,Catch-up 30-55: V,35_40,31773.0847,31609.9133,31936.2561
40,kenya,Catch-up 30-55: V,40_45,26016.7624,25883.8079,26149.7168
40,kenya,Catch-up 30-55: V,45_50,18541.8528,18212.4884,18871.2172
40,kenya,Catch-up 30-55: V,50_55,13624.0500,13608.9415,13639.1584
40,kenya,Catch-up 30-55: V,55_60,9363.4650,9348.3566,9378.5735
40,kenya,Catch-up 30-55: TT,10_15,32154.5717,32115.2897,32193.8537
40,kenya,Catch-up 30-55: TT,15_20,55206.3032,53520.1991,56892.4073
40,kenya,Catch-up 30-55: TT,20_25,59927.6967,58864.0612,60991.3323
40,kenya,Catch-up 30-55: TT,25_30,53465.0537,53075.2554,53854.8519
40,kenya,Catch-up 30-55: TT,30_35,42908.0184,42690.4565,43125.5802
40,kenya,Catch-up 30-55: TT,35_40,34228.2090,33738.6950,34717.7231
40,kenya,Catch-up 30-55: TT,40_45,25042.2665,24794.4878,25290.0453
40,kenya,Catch-up 30-55: TT,45_50,16351.1261,15894.8506,16807.4015
40,kenya,Catch-up 30-55: TT,50_55,10772.3283,10681.6776,10862.9791
40,kenya,Catch-up 30-55: TT,55_60,8936.6511,8900.3908,8972.9114
40,kenya,Catch-up 30-60: TTV,10_15,30062.0501,29629.9482,30494.1521
40,kenya,Catch-up 30-60: TTV,15_20,54020.2891,52249.5777,55791.0005
40,kenya,Catch-up 30-60: TTV,20_25,57778.5184,56373.4317,59183.6051
40,kenya,Catch-up 30-60: TTV,25_30,49159.1429,49156.1212,49162.1645
40,kenya,Catch-up 30-60: TTV,30_35,33268.8215,33196.3009,33341.3421
40,kenya,Catch-up 30-60: TTV,35_40,27032.8056,26721.5713,27344.0398
40,kenya,Catch-up 30-60: TTV,40_45,21650.4176,21426.8124,21874.0229
40,kenya,Catch-up 30-60: TTV,45_50,14413.4664,14117.3406,14709.5922
40,kenya,Catch-up 30-60: TTV,50_55,10205.7612,10072.8068,10338.7156
40,kenya,Catch-up 30-60: TTV,55_60,6492.8582,6314.5784,6671.1379
40,kenya,Catch-up 30-60: V,10_15,30953.4492,30545.5207,31361.3776
40,kenya,Catch-up 30-60: V,15_20,53295.0830,52835.7859,53754.3801
40,kenya,Catch-up 30-60: V,20_25,57646.3194,57283.7165,58008.9224
40,kenya,Catch-up 30-60: V,25_30,50688.8744,50030.1455,51347.6032
40,kenya,Catch-up 30-60: V,30_35,37132.8100,36912.2265,37353.3935
40,kenya,Catch-up 30-60: V,35_40,31946.8320,31245.7995,32647.8644
40,kenya,Catch-up 30-60: V,40_45,25752.3643,25667.7569,25836.9718
40,kenya,Catch-up 30-60: V,45_50,18587.1782,18118.8160,19055.5404
40,kenya,Catch-up 30-60: V,50_55,13729.8092,13726.7876,13732.8308
40,kenya,Catch-up 30-60: V,55_60,9087.7357,8948.7379,9226.7335
40,kenya,Catch-up 30-60: TT,10_15,31757.9746,31044.8553,32471.0939
40,kenya,Catch-up 30-60: TT,15_20,54450.8802,54197.0581,54704.7023
40,kenya,Catch-up 30-60: TT,20_25,59111.8399,58725.0633,59498.6165
40,kenya,Catch-up 30-60: TT,25_30,53121.3363,53012.5554,53230.1171
40,kenya,Catch-up 30-60: TT,30_35,43138.4224,42670.0601,43606.7846
40,kenya,Catch-up 30-60: TT,35_40,33438.7921,33175.9049,33701.6793
40,kenya,Catch-up 30-60: TT,40_45,24555.0188,24388.8257,24721.2118
40,kenya,Catch-up 30-60: TT,45_50,16033.8484,15571.5296,16496.1673
40,kenya,Catch-up 30-60: TT,50_55,11025.3950,10961.9394,11088.8506
40,kenya,Catch-up 30-60: TT,55_60,6919.6720,6847.1514,6992.1926
40,kenya,Catch-up 35-40: TTV,10_15,31799.5229,31143.8157,32455.2301
40,kenya,Catch-up 35-40: TTV,15_20,55893.7380,55277.3129,56510.1631
40,kenya,Catch-up 35-40: TTV,20_25,60271.4141,59144.3231,61398.5052
40,kenya,Catch-up 35-40: TTV,25_30,53397.0657,52481.4930,54312.6384
40,kenya,Catch-up 35-40: TTV,30_35,44539.7321,44140.8688,44938.5954
40,kenya,Catch-up 35-40: TTV,35_40,28815.6038,28800.4953,28830.7122
40,kenya,Catch-up 35-40: TTV,40_45,28645.6342,28524.7665,28766.5018
40,kenya,Catch-up 35-40: TTV,45_50,19939.3851,19785.2788,20093.4914
40,kenya,Catch-up 35-40: TTV,50_55,14307.7076,14144.5363,14470.8789
40,kenya,Catch-up 35-40: TTV,55_60,9431.4531,9307.5637,9555.3424
40,kenya,Catch-up 35-40: V,10_15,32683.3678,32680.3460,32686.3895
40,kenya,Catch-up 35-40: V,15_20,55867.2983,55828.0163,55906.5802
40,kenya,Catch-up 35-40: V,20_25,59640.6360,58715.9983,60565.2736
40,kenya,Catch-up 35-40: V,25_30,53227.0955,52725.4946,53728.6964
40,kenya,Catch-up 35-40: V,30_35,45370.6973,44711.9684,46029.4261
40,kenya,Catch-up 35-40: V,35_40,33461.4550,33397.9995,33524.9106
40,kenya,Catch-up 35-40: V,40_45,29370.8401,28839.0224,29902.6579
40,kenya,Catch-up 35-40: V,45_50,20120.6865,19555.6302,20685.7428
40,kenya,Catch-up 35-40: V,50_55,14081.0808,13839.3455,14322.8161
40,kenya,Catch-up 35-40: V,55_60,9291.6999,9249.3962,9334.0035
40,kenya,Catch-up 35-40: TT,10_15,31040.3228,30061.2947,32019.3510
40,kenya,Catch-up 35-40: TT,15_20,54601.9648,54336.0558,54867.8737
40,kenya,Catch-up 35-40: TT,20_25,59300.6956,59179.8280,59421.5633
40,kenya,Catch-up 35-40: TT,25_30,54439.5494,54092.0548,54787.0439
40,kenya,Catch-up 35-40: TT,30_35,45204.5043,44255.6930,46153.3155
40,kenya,Catch-up 35-40: TT,35_40,33117.7373,32700.7438,33534.7308
40,kenya,Catch-up 35-40: TT,40_45,29306.6292,29110.2193,29503.0392
40,kenya,Catch-up 35-40: TT,45_50,20060.2527,19416.6324,20703.8731
40,kenya,Catch-up 35-40: TT,50_55,14213.2798,14155.8677,14270.6919
40,kenya,Catch-up 35-40: TT,55_60,9253.9287,9205.5817,9302.2758
40,kenya,Catch-up 35-45: TTV,10_15,32528.5060,32093.3825,32963.6296
40,kenya,Catch-up 35-45: TTV,15_20,55357.3878,54330.0125,56384.7630
40,kenya,Catch-up 35-45: TTV,20_25,59818.1604,59132.2364,60504.0844
40,kenya,Catch-up 35-45: TTV,25_30,52864.4925,52665.0608,53063.9242
40,kenya,Catch-up 35-45: TTV,30_35,45117.6305,45054.1749,45181.0861
